Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,,,3″ Anglehead,simple,"<p>The Columbia 3″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision set carbide blades</li>
<li>Highly durable stainless wings</li>
<li>Comes with wheel kit installed and Allan key for easy removal</li>
<li>Slide lock for easy and secure attachment</li>
<li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNOAD:</h4>
<p><br />
<br />
<br />
<br />
</p>","The Columbia 3″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the…",,,images/angle-heads/img_01.webp|images/angle-heads/img_02.webp|images/angle-heads/img_03.webp|images/angle-heads/img_04.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, Anglehead, Angleheads",101,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,3″ Anglehead |  | Columbia Tools,Professional 3″ Anglehead by Columbia Tools. Angleheads drywall taping tool for contractors.
Columbia Tools,,,3.5″ Anglehead,simple,"<p>(3.5AH)</p>
<p>The Columbia 3.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision set carbide blades</li>
<li>Highly durable stainless wings</li>
<li>Comes with wheel kit installed and Allan key for easy removal</li>
<li>Slide lock for easy and secure attachment</li>
<li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNOAD:</h4>
<p><br />
<br />
<br />
<br />
</p>","(3.5AH) The Columbia 3.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty,…",,,images/angle-heads/img_01.webp|images/angle-heads/img_02.webp|images/angle-heads/img_03.webp|images/angle-heads/img_04.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, Anglehead, Angleheads",103,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,3.5″ Anglehead |  | Columbia Tools,Professional 3.5″ Anglehead by Columbia Tools. Angleheads drywall taping tool for contractors.
Columbia Tools,AHA,AHA,Anglehead Adaptor,simple,"<p>The Anglehead Adaptor is used on the Columbia One Handle System to seamlessly adjust from Corner Roller and Nailspotter to Anglehead! The AHA is purchased separately.</p>
<h4>FEATURES:</h4>
<ul>
<li>Works seamlessly with the Columbia One Handle System</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",The Anglehead Adaptor is used on the Columbia One Handle System to seamlessly adjust from Corner Roller and Nailspotter to Anglehead! The AHA is purchased separately. FEATURES: Works seamlessly with…,,,images/angle-heads/aha_01.webp|images/angle-heads/aha_02.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, AHA, Anglehead, Adaptor, Angleheads",105,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Anglehead Adaptor | AHA | Columbia Tools,Professional Anglehead Adaptor by Columbia Tools. Angleheads drywall taping tool for contractors.
Columbia Tools,,,Nailspotters,simple,<p>Nailspotters by Columbia Tools.</p>,Nailspotters by Columbia Tools.,,,images/nailspotters/img_01.webp,Drywall Finishing Tools > Columbia Tools > Nailspotters,"Columbia Tools, Nailspotters",107,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Nailspotters |  | Columbia Tools,Professional Nailspotters by Columbia Tools. Nailspotters drywall taping tool for contractors.
Columbia Tools,,,2″ Nailspotter,simple,"<p>The Columbia 2″ Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for swivel tension. By far the best Nailspotter on the market .</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in 2″ and 3″ sizes</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",The Columbia 2″ Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for…,,,images/nailspotters/img_01.webp|images/nailspotters/img_02.webp,Drywall Finishing Tools > Columbia Tools > Nailspotters,"Columbia Tools, Nailspotter, Nailspotters",109,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,2″ Nailspotter |  | Columbia Tools,Professional 2″ Nailspotter by Columbia Tools. Nailspotters drywall taping tool for contractors.
Columbia Tools,,,3″ Nailspotter,simple,"<p>The Columbia 3″ Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for swivel tension. By far the best Nailspotter on the market .</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in 2″ and 3″ sizes</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",The Columbia 3″ Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for…,,,images/nailspotters/img_01.webp|images/nailspotters/img_02.webp,Drywall Finishing Tools > Columbia Tools > Nailspotters,"Columbia Tools, Nailspotter, Nailspotters",111,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,3″ Nailspotter |  | Columbia Tools,Professional 3″ Nailspotter by Columbia Tools. Nailspotters drywall taping tool for contractors.
Columbia Tools,,,Corner Tools,simple,<p>Corner Tools by Columbia Tools.</p>,Corner Tools by Columbia Tools.,,,images/corner-tools/img_01.webp,Drywall Finishing Tools > Columbia Tools > Corner Tools,"Columbia Tools, Corner, Tools, Corner Tools",113,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Corner Tools |  | Columbia Tools,Professional Corner Tools by Columbia Tools. Corner Tools drywall taping tool for contractors.
Columbia Tools,,,8 Inch Throttle Box,simple,"<p>The 8″ Throttle Box is another great product of ours that offers years of great performance. All billet construction with a threaded stainless steel ball, this Corner Box looks and operates seamlessly. All our Corner Boxes now come standard with automatic capabilities, making pushing the box at least 50% easier than standard boxes. The new springs have adjustable tensions and greatly reduce the occurence of air pockets while running. The Throttle Box allows the corners to be quickly coated with your choice of angle head or applicator head. *Patent Pending</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in 7″ and 8″ sizes</li>
<li>New spring tension allows for 50% easier push</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Patent Pending</li>
</ul>","The 8″ Throttle Box is another great product of ours that offers years of great performance. All billet construction with a threaded stainless steel ball, this Corner Box looks and operates…",,,images/corner-tools/img_01.webp|images/corner-tools/img_02.webp|images/corner-tools/img_03.webp|images/corner-tools/img_04.webp,Drywall Finishing Tools > Columbia Tools > Corner Tools,"Columbia Tools, Inch, Throttle, Corner Tools",115,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,8 Inch Throttle Box |  | Columbia Tools,Professional 8 Inch Throttle Box by Columbia Tools. Corner Tools drywall taping tool for contractors.
Columbia Tools,,,7 Inch Throttle Box,simple,"<p>The 7″ Throttle Box is another great product of ours that offers years of great performance. All billet construction with a threaded stainless steel ball, this Corner Box looks and operates seamlessly. All our Corner Boxes now come standard with automatic capabilities, making pushing the box at least 50% easier than standard boxes. The new springs have adjustable tensions and greatly reduce the occurence of air pockets while running. The Throttle Box allows the corners to be quickly coated with your choice of angle head or applicator head. *Patent Pending</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in 7″ and 8″ sizes</li>
<li>New spring tension allows for 50% easier push</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Patent Pending</li>
</ul>","The 7″ Throttle Box is another great product of ours that offers years of great performance. All billet construction with a threaded stainless steel ball, this Corner Box looks and operates…",,,images/corner-tools/img_01.webp|images/corner-tools/img_02.webp|images/corner-tools/img_03.webp|images/corner-tools/img_04.webp,Drywall Finishing Tools > Columbia Tools > Corner Tools,"Columbia Tools, Inch, Throttle, Corner Tools",117,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,7 Inch Throttle Box |  | Columbia Tools,Professional 7 Inch Throttle Box by Columbia Tools. Corner Tools drywall taping tool for contractors.
Columbia Tools,,,Corner Flushers,simple,<p>Corner Flushers by Columbia Tools.</p>,Corner Flushers by Columbia Tools.,,,images/corner-flushers/img_01.webp,Drywall Finishing Tools > Columbia Tools > Corner Flushers,"Columbia Tools, Corner, Flushers, Corner Flushers",119,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Corner Flushers |  | Columbia Tools,Professional Corner Flushers by Columbia Tools. Corner Flushers drywall taping tool for contractors.
Columbia Tools,STANDARDCORNERFLUSHER,STANDARDCORNERFLUSHER,Standard Corner Flusher,simple,"<p>(2.5SF, 3SF, 3.5SF, 4SF, 3WTSF)</p>
<p>Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision hand ground and set</li>
<li>5 designs: 2.5″, 3″, 3.5″, 4″ and wide track</li>
<li>Wheels come standard</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<p>DOWNLOAD:</p>
<p></p>","(2.5SF, 3SF, 3.5SF, 4SF, 3WTSF) Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a…",,,images/corner-flushers/standardcornerflusher_01.webp|images/corner-flushers/standardcornerflusher_02.webp|images/corner-flushers/standardcornerflusher_03.webp,Drywall Finishing Tools > Columbia Tools > Corner Flushers,"Columbia Tools, STANDARDCORNERFLUSHER, Standard, Corner, Flusher, Corner Flushers",121,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Standard Corner Flusher | STANDARDCORNERFLUSHER | Columbia Tools,Professional Standard Corner Flusher by Columbia Tools. Corner Flushers drywall taping tool for contractors.
Columbia Tools,DIRECTCORNERFLUSHER,DIRECTCORNERFLUSHER,Direct Corner Flusher,simple,"<p>(2.5DF, 3DF, 3.5DF, 4DF, 3WTDF)</p>
<p>Columbia Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision hand ground and set</li>
<li>5 designs: 2.5″, 3″, 3.5″, 4″ and wide track</li>
<li>Wheels come standard</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<p>DOWNLOAD:</p>
<p></p>","(2.5DF, 3DF, 3.5DF, 4DF, 3WTDF) Columbia Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a…",,,images/corner-flushers/directcornerflusher_01.webp|images/corner-flushers/directcornerflusher_02.webp|images/corner-flushers/directcornerflusher_03.webp,Drywall Finishing Tools > Columbia Tools > Corner Flushers,"Columbia Tools, DIRECTCORNERFLUSHER, Direct, Corner, Flusher, Corner Flushers",123,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Direct Corner Flusher | DIRECTCORNERFLUSHER | Columbia Tools,Professional Direct Corner Flusher by Columbia Tools. Corner Flushers drywall taping tool for contractors.
Columbia Tools,COMBOFLUSHER,COMBOFLUSHER,Combo Flusher,simple,"<p>(2.5CSF, 3CSF, 3.5CSF, 3WTCSF)</p>
<p>Columbia Combo Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision hand ground and set</li>
<li>4 designs: 2.5″, 3″, 3.5″ &amp; wide track</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","(2.5CSF, 3CSF, 3.5CSF, 3WTCSF) Columbia Combo Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate…",,,images/corner-flushers/comboflusher_01.webp,Drywall Finishing Tools > Columbia Tools > Corner Flushers,"Columbia Tools, COMBOFLUSHER, Combo, Flusher, Corner Flushers",125,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Combo Flusher | COMBOFLUSHER | Columbia Tools,Professional Combo Flusher by Columbia Tools. Corner Flushers drywall taping tool for contractors.
Columbia Tools,SAT,SAT,Semi Automatic Taper,simple,"<p>The Semi-Automatic Taper or &ldquo;Bucket Taper&rdquo; allows users to apply a specific amount of compound to a large volume of tape. It has a tape spool with brake to cut down on operator fatigue. Columbia&rsquo;s semi automatic taper is easy to use, durable and has laser engraved instruction on the door.</p>
<h4>FEATURES:</h4>
<ul>
<li>Tape spool with brake to control tape dispensing</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",The Semi-Automatic Taper or “Bucket Taper” allows users to apply a specific amount of compound to a large volume of tape. It has a tape spool with brake to cut down on operator fatigue. Columbia’s…,,,images/semi-automatic-taper/sat_01.webp,Drywall Finishing Tools > Columbia Tools > Semi Automatic Taper,"Columbia Tools, SAT, Semi, Automatic, Taper, Semi Automatic Taper",127,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Semi Automatic Taper | SAT | Columbia Tools,Professional Semi Automatic Taper by Columbia Tools. Semi Automatic Taper drywall taping tool for contractors.
Columbia Tools,,,Sanders,simple,<p>Sanders by Columbia Tools.</p>,Sanders by Columbia Tools.,,,images/sanders/img_01.webp,Drywall Finishing Tools > Columbia Tools > Sanders,"Columbia Tools, Sanders",129,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Sanders |  | Columbia Tools,Professional Sanders by Columbia Tools. Sanders drywall taping tool for contractors.
Columbia Tools,CS,CS,Sander Head,variable,"<p>The Columbia Sander Head incorporates all of the industry’s preferred functionalities in the first fully machined billet aluminum body. Utilizing our No Flip technology, our Sander Head flows smoothly on the wall.</p>
<p>We have chosen to use the standard paint handle thread to give users many handle options. The handle will fit any paint handle fixed or extendable.</p>
<h4>Features:</h4>
<ul>
<li>Guaranteed No Flip Technology</li>
<li>Industry preferred design</li>
<li>Works with paint handle thread</li>
<li>Billet machined in our state of the art facility in Canada</li>
</ul>
<p>&nbsp;</p>
<p></p>","The Columbia Sander Head incorporates all of the industry’s preferred functionalities in the first fully machined billet aluminum body. Utilizing our No Flip technology, our Sander Head flows…",,,images/sanders/cs_01.webp|images/sanders/cs_02.webp,Drywall Finishing Tools > Columbia Tools > Sanders,"Columbia Tools, CS, CSH, Sander, Head, Sanders",131,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,SKU,CS|CSH,1,1,Sander Head | CS | Columbia Tools,Professional Sander Head by Columbia Tools. Sanders drywall taping tool for contractors.
Columbia Tools,CS,CS,Sander Head – CS,variation,,,,,images/sanders/cs_01.webp|images/sanders/cs_02.webp,Drywall Finishing Tools > Columbia Tools > Sanders,"Columbia Tools, CS, CSH, Sander, Head, Sanders",132,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CS,,,,,,SKU,CS,1,1,,
Columbia Tools,CSH,CSH,Sander Head – CSH,variation,,,,,images/sanders/cs_01.webp|images/sanders/cs_02.webp,Drywall Finishing Tools > Columbia Tools > Sanders,"Columbia Tools, CS, CSH, Sander, Head, Sanders",133,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CS,,,,,,SKU,CSH,1,1,,
Columbia Tools,PDDM,PDDM,The Phantom Sander,simple,"<p>The Columbia Phantom DDM Sander incorporates all of the industries preferred functionality in a beautifully machine billet body. This commercial grade dustless sander works with any vacuum with a 1.5″ inlet and collects 99% of dust! The Phantom comes with the all billet aluminum sanding head, the 30 ft hose, and the extendible (26″ to 46″) pole.</p>
<h4>Features:</h4>
<ul>
<li>All billet aluminum head</li>
<li>Handle adaptor rotates 360</li>
<li>Comes with 30 ft hose</li>
<li>Comes with extendible (26″ to 46″) handle</li>
<li>Billet machined in our state of the art facility in Canada</li>
</ul>",The Columbia Phantom DDM Sander incorporates all of the industries preferred functionality in a beautifully machine billet body. This commercial grade dustless sander works with any vacuum with a…,,,images/sanders/pddm_01.webp|images/sanders/pddm_02.webp|images/sanders/pddm_03.webp,Drywall Finishing Tools > Columbia Tools > Sanders,"Columbia Tools, PDDM, Phantom, Sander, Sanders",135,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,The Phantom Sander | PDDM | Columbia Tools,Professional The Phantom Sander by Columbia Tools. Sanders drywall taping tool for contractors.
Columbia Tools,,,Applicators,simple,<p>Applicators by Columbia Tools.</p>,Applicators by Columbia Tools.,,,images/applicators/img_01.webp,Drywall Finishing Tools > Columbia Tools > Applicators,"Columbia Tools, Applicators",137,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Applicators |  | Columbia Tools,Professional Applicators by Columbia Tools. Applicators drywall taping tool for contractors.
Columbia Tools,CEXT90,CEXT90,External Corner Applicator,simple,"<p>The Columbia External 90 &deg; Mud Applicator works for all sizes of outside bead as it puts out 3 layers of mud, one in the middle, and one on each side. The amount of pressure applied to the tube will dictate how much mud you need for larger or smaller bead. These applicators are machined from solid billet aluminum and are very accurate as their Delrin wheels glide along the wall.</p>
<h4>FEATURES:</h4>
<ul>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","The Columbia External 90 ° Mud Applicator works for all sizes of outside bead as it puts out 3 layers of mud, one in the middle, and one on each side. The amount of pressure applied to the tube will…",,,images/applicators/cext90_01.webp|images/applicators/cext90_02.webp|images/applicators/cext90_03.webp,Drywall Finishing Tools > Columbia Tools > Applicators,"Columbia Tools, CEXT90, External, Corner, Applicator, Applicators",139,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,External Corner Applicator | CEXT90 | Columbia Tools,Professional External Corner Applicator by Columbia Tools. Applicators drywall taping tool for contractors.
Columbia Tools,ICA,ICA,Inside Corner Applicator,variable,"<p>Columbia Inside Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall. Offered in two and four wheel designs.</p>
<h4>FEATURES:</h4>
<ul>
<li>The one way model is offered with two wheels or four wheels</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",Columbia Inside Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall. Offered in two and four wheel designs. FEATURES:…,,,images/applicators/ica2_1_01.webp|images/applicators/ica2_1_02.webp|images/applicators/ica2_1_03.webp|images/applicators/ica2_1_04.webp,Drywall Finishing Tools > Columbia Tools > Applicators,"Columbia Tools, ICA2-1, ICA4-1, Inside, Corner, Applicator, Applicators",141,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,SKU,ICA2-1|ICA4-1,1,1,Inside Corner Applicator | ICA | Columbia Tools,Professional Inside Corner Applicator by Columbia Tools. Applicators drywall taping tool for contractors.
Columbia Tools,ICA2-1,ICA2-1,Inside Corner Applicator – ICA2-1,variation,,,,,images/applicators/ica2_1_01.webp|images/applicators/ica2_1_02.webp|images/applicators/ica2_1_03.webp|images/applicators/ica2_1_04.webp,Drywall Finishing Tools > Columbia Tools > Applicators,"Columbia Tools, ICA2-1, ICA4-1, Inside, Corner, Applicator, Applicators",142,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,ICA,,,,,,SKU,ICA2-1,1,1,,
Columbia Tools,ICA4-1,ICA4-1,Inside Corner Applicator – ICA4-1,variation,,,,,images/applicators/ica2_1_01.webp|images/applicators/ica2_1_02.webp|images/applicators/ica2_1_03.webp|images/applicators/ica2_1_04.webp,Drywall Finishing Tools > Columbia Tools > Applicators,"Columbia Tools, ICA2-1, ICA4-1, Inside, Corner, Applicator, Applicators",143,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,ICA,,,,,,SKU,ICA4-1,1,1,,
Columbia Tools,ICATW,ICATW,Two Way Internal Corner Applicator,simple,"<p>Columbia Two Way Internal Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall.</p>
<h4>FEATURES:</h4>
<ul>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",Columbia Two Way Internal Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall. FEATURES: Hand made from U.S. aluminum…,,,images/applicators/icatw_01.webp|images/applicators/icatw_02.webp,Drywall Finishing Tools > Columbia Tools > Applicators,"Columbia Tools, ICATW, Internal, Corner, Applicator, Applicators",145,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Two Way Internal Corner Applicator | ICATW | Columbia Tools,Professional Two Way Internal Corner Applicator by Columbia Tools. Applicators drywall taping tool for contractors.
Columbia Tools,CFLT,CFLT,Flat Applicators,simple,"<p>These tools glide along the wall leaving the perfect amount of compound on flat surfaces. Machined from a solid piece of billet and then mounted with stainless runners, this tool is built to work.</p>
<h4>FEATURES:</h4>
<ul>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","These tools glide along the wall leaving the perfect amount of compound on flat surfaces. Machined from a solid piece of billet and then mounted with stainless runners, this tool is built to work.…",,,images/applicators/cflt_01.webp,Drywall Finishing Tools > Columbia Tools > Applicators,"Columbia Tools, CFLT, Flat, Applicators",147,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Flat Applicators | CFLT | Columbia Tools,Professional Flat Applicators by Columbia Tools. Applicators drywall taping tool for contractors.
Columbia Tools,,,Handles,simple,<p>Handles by Columbia Tools.</p>,Handles by Columbia Tools.,,,images/handles/img_01.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, Handles",149,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Handles |  | Columbia Tools,Professional Handles by Columbia Tools. Handles drywall taping tool for contractors.
Columbia Tools,C1H,C1H,Columbia One,variable,"<p>The Columbia One Handle is designed to work with your Columbia products universally. From the Nail Spotters and Angleheads, to the Rollers and the Corner Boxes, the One system allows you to lighten your load and still utilize all the finishing tools you love. Add a Tomalock adaptor and you can even use this handle with Flat Boxes if necessary. &nbsp;This One handle is all you’ll need.</p>
<h4>FEATURES:</h4>
<ul>
<li>Comes in two fixed lengths (4′ and 18″) and a 3 – 5′ extendible version</li>
<li>AHA Adaptor needed to use with Angleheads</li>
<li>Handmade from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Hard anodized tube</li>
<li>Comfort grips</li>
<li>Thickest, strongest and lightest handle on the market</li>
</ul>","The Columbia One Handle is designed to work with your Columbia products universally. From the Nail Spotters and Angleheads, to the Rollers and the Corner Boxes, the One system allows you to lighten…",,,images/handles/c1h_01.webp|images/handles/c1h_02.webp|images/handles/c1h_03.webp|images/handles/c1h_04.webp|images/handles/c1h_05.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, C1H, C1HEXT, C1HS, Columbia, Handles",151,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,SKU,C1H|C1HEXT|C1HS,1,1,Columbia One | C1H | Columbia Tools,Professional Columbia One by Columbia Tools. Handles drywall taping tool for contractors.
Columbia Tools,C1H,C1H,Columbia One – C1H,variation,,,,,images/handles/c1h_01.webp|images/handles/c1h_02.webp|images/handles/c1h_03.webp|images/handles/c1h_04.webp|images/handles/c1h_05.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, C1H, C1HEXT, C1HS, Columbia, Handles",152,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,C1H,,,,,,SKU,C1H,1,1,,
Columbia Tools,C1HEXT,C1HEXT,Columbia One – C1HEXT,variation,,,,,images/handles/c1h_01.webp|images/handles/c1h_02.webp|images/handles/c1h_03.webp|images/handles/c1h_04.webp|images/handles/c1h_05.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, C1H, C1HEXT, C1HS, Columbia, Handles",153,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,C1H,,,,,,SKU,C1HEXT,1,1,,
Columbia Tools,C1HS,C1HS,Columbia One – C1HS,variation,,,,,images/handles/c1h_01.webp|images/handles/c1h_02.webp|images/handles/c1h_03.webp|images/handles/c1h_04.webp|images/handles/c1h_05.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, C1H, C1HEXT, C1HS, Columbia, Handles",154,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,C1H,,,,,,SKU,C1HS,1,1,,
