brand,sku,mpn,old_path,new_path,image_index,is_primary,source,row_id,confidence,status
TapeTech,059074,059074,scripts/scraped_results/Products/059074_01.webp,scripts/scraped_results/Products/tapetech/059074/sku-059074__mpn-059074__img-01.webp,1,True,catalog_url,578,high,mapped
TapeTech,059085,059085,scripts/scraped_results/Products/059085_01.webp,scripts/scraped_results/Products/tapetech/059085/sku-059085__mpn-059085__img-01.webp,1,True,catalog_url,579,high,mapped
TapeTech,059091,059091,scripts/scraped_results/Products/059091_01.webp,scripts/scraped_results/Products/tapetech/059091/sku-059091__mpn-059091__img-01.webp,1,True,catalog_url,580,high,mapped
TapeTech,059092,059092,scripts/scraped_results/Products/059092_01.webp,scripts/scraped_results/Products/tapetech/059092/sku-059092__mpn-059092__img-01.webp,1,True,catalog_url,581,high,mapped
TapeTech,059098,059098,scripts/scraped_results/Products/059098_01.webp,scripts/scraped_results/Products/tapetech/059098/sku-059098__mpn-059098__img-01.webp,1,True,catalog_url,582,high,mapped
TapeTech,059106,059106,scripts/scraped_results/Products/059106_01.webp,scripts/scraped_results/Products/tapetech/059106/sku-059106__mpn-059106__img-01.webp,1,True,catalog_url,583,high,mapped
TapeTech,059107,059107,scripts/scraped_results/Products/059107_01.webp,scripts/scraped_results/Products/tapetech/059107/sku-059107__mpn-059107__img-01.webp,1,True,catalog_url,584,high,mapped
TapeTech,059119,059119,scripts/scraped_results/Products/059119_01.webp,scripts/scraped_results/Products/tapetech/059119/sku-059119__mpn-059119__img-01.webp,1,True,catalog_url,585,high,mapped
TapeTech,059120,059120,scripts/scraped_results/Products/059120_01.webp,scripts/scraped_results/Products/tapetech/059120/sku-059120__mpn-059120__img-01.webp,1,True,catalog_url,586,high,mapped
TapeTech,059129,059129,scripts/scraped_results/Products/059129_01.webp,scripts/scraped_results/Products/tapetech/059129/sku-059129__mpn-059129__img-01.webp,1,True,catalog_url,587,high,mapped
TapeTech,059161,059161,scripts/scraped_results/Products/059161_01.webp,scripts/scraped_results/Products/tapetech/059161/sku-059161__mpn-059161__img-01.webp,1,True,catalog_url,588,high,mapped
TapeTech,059164,059164,scripts/scraped_results/Products/059164_01.webp,scripts/scraped_results/Products/tapetech/059164/sku-059164__mpn-059164__img-01.webp,1,True,catalog_url,589,high,mapped
TapeTech,059206,059206,scripts/scraped_results/Products/059206_01.webp,scripts/scraped_results/Products/tapetech/059206/sku-059206__mpn-059206__img-01.webp,1,True,catalog_url,590,high,mapped
TapeTech,059217,059217,scripts/scraped_results/Products/059217_01.webp,scripts/scraped_results/Products/tapetech/059217/sku-059217__mpn-059217__img-01.webp,1,True,catalog_url,591,high,mapped
TapeTech,059225,059225,scripts/scraped_results/Products/059225_01.webp,scripts/scraped_results/Products/tapetech/059225/sku-059225__mpn-059225__img-01.webp,1,True,catalog_url,592,high,mapped
TapeTech,059230,059230,scripts/scraped_results/Products/059230_01.webp,scripts/scraped_results/Products/tapetech/059230/sku-059230__mpn-059230__img-01.webp,1,True,catalog_url,593,high,mapped
TapeTech,059238,059238,scripts/scraped_results/Products/059238_01.webp,scripts/scraped_results/Products/tapetech/059238/sku-059238__mpn-059238__img-01.webp,1,True,catalog_url,594,high,mapped
TapeTech,059264,059264,scripts/scraped_results/Products/059264_01.webp,scripts/scraped_results/Products/tapetech/059264/sku-059264__mpn-059264__img-01.webp,1,True,catalog_url,595,high,mapped
TapeTech,059323,059323,scripts/scraped_results/Products/059323_01.webp,scripts/scraped_results/Products/tapetech/059323/sku-059323__mpn-059323__img-01.webp,1,True,catalog_url,596,high,mapped
TapeTech,059331,059331,scripts/scraped_results/Products/059331_01.webp,scripts/scraped_results/Products/tapetech/059331/sku-059331__mpn-059331__img-01.webp,1,True,catalog_url,597,high,mapped
TapeTech,059332,059332,scripts/scraped_results/Products/059332_01.webp,scripts/scraped_results/Products/tapetech/059332/sku-059332__mpn-059332__img-01.webp,1,True,catalog_url,598,high,mapped
TapeTech,059426,059426,scripts/scraped_results/Products/059426_01.webp,scripts/scraped_results/Products/tapetech/059426/sku-059426__mpn-059426__img-01.webp,1,True,catalog_url,599,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_01.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-01.webp,1,True,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_02.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-02.webp,2,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_03.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-03.webp,3,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_04.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-04.webp,4,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_05.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-05.webp,5,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_06.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-06.webp,6,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_07.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-07.webp,7,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_08.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-08.webp,8,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_09.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-09.webp,9,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_10.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-10.webp,10,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_11.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-11.webp,11,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_12.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-12.webp,12,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_13.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-13.webp,13,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_14.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-14.webp,14,False,catalog_url,600,high,mapped
TapeTech,07TT,07TT,scripts/scraped_results/Products/07tt_15.webp,scripts/scraped_results/Products/tapetech/07tt/sku-07tt__mpn-07tt__img-15.webp,15,False,catalog_url,600,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_01.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-01.webp,1,True,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_02.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-02.webp,2,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_03.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-03.webp,3,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_04.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-04.webp,4,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_05.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-05.webp,5,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_06.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-06.webp,6,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_07.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-07.webp,7,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_08.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-08.webp,8,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_09.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-09.webp,9,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_10.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-10.webp,10,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_11.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-11.webp,11,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_12.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-12.webp,12,False,catalog_url,601,high,mapped
TapeTech,07TT-C,07TT-C,scripts/scraped_results/Products/07tt-c_13.webp,scripts/scraped_results/Products/tapetech/07tt-c/sku-07tt-c__mpn-07tt-c__img-13.webp,13,False,catalog_url,601,high,mapped
TapeTech,101222,101222,scripts/scraped_results/Products/101222_01.webp,scripts/scraped_results/Products/tapetech/101222/sku-101222__mpn-101222__img-01.webp,1,True,catalog_url,602,high,mapped
TapeTech,101249,101249,scripts/scraped_results/Products/101249_01.webp,scripts/scraped_results/Products/tapetech/101249/sku-101249__mpn-101249__img-01.webp,1,True,catalog_url,603,high,mapped
TapeTech,122267,122267,scripts/scraped_results/Products/122267_01.webp,scripts/scraped_results/Products/tapetech/122267/sku-122267__mpn-122267__img-01.webp,1,True,catalog_url,604,high,mapped
TapeTech,129061,129061,scripts/scraped_results/Products/129061_01.webp,scripts/scraped_results/Products/tapetech/129061/sku-129061__mpn-129061__img-01.webp,1,True,catalog_url,605,high,mapped
TapeTech,130001,130001,scripts/scraped_results/Products/130001_01.webp,scripts/scraped_results/Products/tapetech/130001/sku-130001__mpn-130001__img-01.webp,1,True,catalog_url,606,high,mapped
TapeTech,130002,130002,scripts/scraped_results/Products/130002_01.webp,scripts/scraped_results/Products/tapetech/130002/sku-130002__mpn-130002__img-01.webp,1,True,catalog_url,607,high,mapped
TapeTech,139008,139008,scripts/scraped_results/Products/139008_01.webp,scripts/scraped_results/Products/tapetech/139008/sku-139008__mpn-139008__img-01.webp,1,True,catalog_url,608,high,mapped
TapeTech,139010,139010,scripts/scraped_results/Products/139010_01.webp,scripts/scraped_results/Products/tapetech/139010/sku-139010__mpn-139010__img-01.webp,1,True,catalog_url,609,high,mapped
TapeTech,140002C,140002C,scripts/scraped_results/Products/140002c_01.webp,scripts/scraped_results/Products/tapetech/140002c/sku-140002c__mpn-140002c__img-01.webp,1,True,catalog_url,610,high,mapped
TapeTech,140003,140003,scripts/scraped_results/Products/140003_01.webp,scripts/scraped_results/Products/tapetech/140003/sku-140003__mpn-140003__img-01.webp,1,True,catalog_url,611,high,mapped
TapeTech,140004,140004,scripts/scraped_results/Products/140004_01.webp,scripts/scraped_results/Products/tapetech/140004/sku-140004__mpn-140004__img-01.webp,1,True,catalog_url,612,high,mapped
TapeTech,140005,140005,scripts/scraped_results/Products/140005_01.webp,scripts/scraped_results/Products/tapetech/140005/sku-140005__mpn-140005__img-01.webp,1,True,catalog_url,613,high,mapped
TapeTech,140006,140006,scripts/scraped_results/Products/140006_01.webp,scripts/scraped_results/Products/tapetech/140006/sku-140006__mpn-140006__img-01.webp,1,True,catalog_url,614,high,mapped
TapeTech,140007,140007,scripts/scraped_results/Products/140007_01.webp,scripts/scraped_results/Products/tapetech/140007/sku-140007__mpn-140007__img-01.webp,1,True,catalog_url,615,high,mapped
TapeTech,140008,140008,scripts/scraped_results/Products/140008_01.webp,scripts/scraped_results/Products/tapetech/140008/sku-140008__mpn-140008__img-01.webp,1,True,catalog_url,616,high,mapped
TapeTech,140009G,140009G,scripts/scraped_results/Products/140009g_01.webp,scripts/scraped_results/Products/tapetech/140009g/sku-140009g__mpn-140009g__img-01.webp,1,True,catalog_url,617,high,mapped
TapeTech,140010,140010,scripts/scraped_results/Products/140010_01.webp,scripts/scraped_results/Products/tapetech/140010/sku-140010__mpn-140010__img-01.webp,1,True,catalog_url,618,high,mapped
TapeTech,140012,140012,scripts/scraped_results/Products/140012_01.webp,scripts/scraped_results/Products/tapetech/140012/sku-140012__mpn-140012__img-01.webp,1,True,catalog_url,619,high,mapped
TapeTech,140013,140013,scripts/scraped_results/Products/140013_01.webp,scripts/scraped_results/Products/tapetech/140013/sku-140013__mpn-140013__img-01.webp,1,True,catalog_url,620,high,mapped
TapeTech,140014,140014,scripts/scraped_results/Products/140014_01.webp,scripts/scraped_results/Products/tapetech/140014/sku-140014__mpn-140014__img-01.webp,1,True,catalog_url,621,high,mapped
TapeTech,140015,140015,scripts/scraped_results/Products/140015_01.webp,scripts/scraped_results/Products/tapetech/140015/sku-140015__mpn-140015__img-01.webp,1,True,catalog_url,622,high,mapped
TapeTech,140017,140017,scripts/scraped_results/Products/140017_01.webp,scripts/scraped_results/Products/tapetech/140017/sku-140017__mpn-140017__img-01.webp,1,True,catalog_url,623,high,mapped
TapeTech,140018,140018,scripts/scraped_results/Products/140018_01.webp,scripts/scraped_results/Products/tapetech/140018/sku-140018__mpn-140018__img-01.webp,1,True,catalog_url,624,high,mapped
TapeTech,140019,140019,scripts/scraped_results/Products/140019_01.webp,scripts/scraped_results/Products/tapetech/140019/sku-140019__mpn-140019__img-01.webp,1,True,catalog_url,625,high,mapped
TapeTech,140038,140038,scripts/scraped_results/Products/140038_01.webp,scripts/scraped_results/Products/tapetech/140038/sku-140038__mpn-140038__img-01.webp,1,True,catalog_url,626,high,mapped
TapeTech,140039,140039,scripts/scraped_results/Products/140039_01.webp,scripts/scraped_results/Products/tapetech/140039/sku-140039__mpn-140039__img-01.webp,1,True,catalog_url,627,high,mapped
TapeTech,142001,142001,scripts/scraped_results/Products/142001_01.webp,scripts/scraped_results/Products/tapetech/142001/sku-142001__mpn-142001__img-01.webp,1,True,catalog_url,628,high,mapped
TapeTech,142016,142016,scripts/scraped_results/Products/142016_01.webp,scripts/scraped_results/Products/tapetech/142016/sku-142016__mpn-142016__img-01.webp,1,True,catalog_url,629,high,mapped
TapeTech,144001,144001,scripts/scraped_results/Products/144001_01.webp,scripts/scraped_results/Products/tapetech/144001/sku-144001__mpn-144001__img-01.webp,1,True,catalog_url,630,high,mapped
TapeTech,145011,145011,scripts/scraped_results/Products/145011_01.webp,scripts/scraped_results/Products/tapetech/145011/sku-145011__mpn-145011__img-01.webp,1,True,catalog_url,631,high,mapped
TapeTech,149021,149021,scripts/scraped_results/Products/149021_01.webp,scripts/scraped_results/Products/tapetech/149021/sku-149021__mpn-149021__img-01.webp,1,True,catalog_url,632,high,mapped
TapeTech,149022,149022,scripts/scraped_results/Products/149022_01.webp,scripts/scraped_results/Products/tapetech/149022/sku-149022__mpn-149022__img-01.webp,1,True,catalog_url,633,high,mapped
TapeTech,149023,149023,scripts/scraped_results/Products/149023_01.webp,scripts/scraped_results/Products/tapetech/149023/sku-149023__mpn-149023__img-01.webp,1,True,catalog_url,634,high,mapped
TapeTech,149025,149025,scripts/scraped_results/Products/149025_01.webp,scripts/scraped_results/Products/tapetech/149025/sku-149025__mpn-149025__img-01.webp,1,True,catalog_url,635,high,mapped
TapeTech,149028,149028,scripts/scraped_results/Products/149028_01.webp,scripts/scraped_results/Products/tapetech/149028/sku-149028__mpn-149028__img-01.webp,1,True,catalog_url,636,high,mapped
TapeTech,149032,149032,scripts/scraped_results/Products/149032_01.webp,scripts/scraped_results/Products/tapetech/149032/sku-149032__mpn-149032__img-01.webp,1,True,catalog_url,637,high,mapped
TapeTech,149034,149034,scripts/scraped_results/Products/149034_01.webp,scripts/scraped_results/Products/tapetech/149034/sku-149034__mpn-149034__img-01.webp,1,True,catalog_url,638,high,mapped
TapeTech,149035,149035,scripts/scraped_results/Products/149035_01.webp,scripts/scraped_results/Products/tapetech/149035/sku-149035__mpn-149035__img-01.webp,1,True,catalog_url,639,high,mapped
TapeTech,150003F,150003F,scripts/scraped_results/Products/150003f_01.webp,scripts/scraped_results/Products/tapetech/150003f/sku-150003f__mpn-150003f__img-01.webp,1,True,catalog_url,640,high,mapped
TapeTech,150009,150009,scripts/scraped_results/Products/150009_01.webp,scripts/scraped_results/Products/tapetech/150009/sku-150009__mpn-150009__img-01.webp,1,True,catalog_url,641,high,mapped
TapeTech,151005,151005,scripts/scraped_results/Products/151005_01.webp,scripts/scraped_results/Products/tapetech/151005/sku-151005__mpn-151005__img-01.webp,1,True,catalog_url,642,high,mapped
TapeTech,152006,152006,scripts/scraped_results/Products/152006_01.webp,scripts/scraped_results/Products/tapetech/152006/sku-152006__mpn-152006__img-01.webp,1,True,catalog_url,643,high,mapped
TapeTech,152025,152025,scripts/scraped_results/Products/152025_01.webp,scripts/scraped_results/Products/tapetech/152025/sku-152025__mpn-152025__img-01.webp,1,True,catalog_url,644,high,mapped
TapeTech,154007,154007,scripts/scraped_results/Products/154007_01.webp,scripts/scraped_results/Products/tapetech/154007/sku-154007__mpn-154007__img-01.webp,1,True,catalog_url,645,high,mapped
TapeTech,156001F,156001F,scripts/scraped_results/Products/156001f_01.webp,scripts/scraped_results/Products/tapetech/156001f/sku-156001f__mpn-156001f__img-01.webp,1,True,catalog_url,646,high,mapped
TapeTech,159023,159023,scripts/scraped_results/Products/159023_01.webp,scripts/scraped_results/Products/tapetech/159023/sku-159023__mpn-159023__img-01.webp,1,True,catalog_url,647,high,mapped
TapeTech,159026,159026,scripts/scraped_results/Products/159026_01.webp,scripts/scraped_results/Products/tapetech/159026/sku-159026__mpn-159026__img-01.webp,1,True,catalog_url,648,high,mapped
TapeTech,159027,159027,scripts/scraped_results/Products/159027_01.webp,scripts/scraped_results/Products/tapetech/159027/sku-159027__mpn-159027__img-01.webp,1,True,catalog_url,649,high,mapped
TapeTech,15TTE,15TTE,scripts/scraped_results/Products/15tte_01.webp,scripts/scraped_results/Products/tapetech/15tte/sku-15tte__mpn-15tte__img-01.webp,1,True,catalog_url,650,high,mapped
TapeTech,15TTE,15TTE,scripts/scraped_results/Products/15tte_02.webp,scripts/scraped_results/Products/tapetech/15tte/sku-15tte__mpn-15tte__img-02.webp,2,False,catalog_url,650,high,mapped
TapeTech,15TTE,15TTE,scripts/scraped_results/Products/15tte_03.webp,scripts/scraped_results/Products/tapetech/15tte/sku-15tte__mpn-15tte__img-03.webp,3,False,catalog_url,650,high,mapped
TapeTech,15TTE,15TTE,scripts/scraped_results/Products/15tte_04.webp,scripts/scraped_results/Products/tapetech/15tte/sku-15tte__mpn-15tte__img-04.webp,4,False,catalog_url,650,high,mapped
TapeTech,15TTE,15TTE,scripts/scraped_results/Products/15tte_05.webp,scripts/scraped_results/Products/tapetech/15tte/sku-15tte__mpn-15tte__img-05.webp,5,False,catalog_url,650,high,mapped
TapeTech,15TTE,15TTE,scripts/scraped_results/Products/15tte_06.webp,scripts/scraped_results/Products/tapetech/15tte/sku-15tte__mpn-15tte__img-06.webp,6,False,catalog_url,650,high,mapped
TapeTech,16C298,16C298,scripts/scraped_results/Products/16c298_01.webp,scripts/scraped_results/Products/tapetech/16c298/sku-16c298__mpn-16c298__img-01.webp,1,True,catalog_url,651,high,mapped
TapeTech,16TT,16TT,scripts/scraped_results/Products/16tt_01.webp,scripts/scraped_results/Products/tapetech/16tt/sku-16tt__mpn-16tt__img-01.webp,1,True,catalog_url,652,high,mapped
TapeTech,16TT,16TT,scripts/scraped_results/Products/16tt_02.webp,scripts/scraped_results/Products/tapetech/16tt/sku-16tt__mpn-16tt__img-02.webp,2,False,catalog_url,652,high,mapped
TapeTech,16TT,16TT,scripts/scraped_results/Products/16tt_03.webp,scripts/scraped_results/Products/tapetech/16tt/sku-16tt__mpn-16tt__img-03.webp,3,False,catalog_url,652,high,mapped
TapeTech,16TT,16TT,scripts/scraped_results/Products/16tt_04.webp,scripts/scraped_results/Products/tapetech/16tt/sku-16tt__mpn-16tt__img-04.webp,4,False,catalog_url,652,high,mapped
TapeTech,16TT,16TT,scripts/scraped_results/Products/16tt_05.webp,scripts/scraped_results/Products/tapetech/16tt/sku-16tt__mpn-16tt__img-05.webp,5,False,catalog_url,652,high,mapped
TapeTech,16TT,16TT,scripts/scraped_results/Products/16tt_06.webp,scripts/scraped_results/Products/tapetech/16tt/sku-16tt__mpn-16tt__img-06.webp,6,False,catalog_url,652,high,mapped
TapeTech,16TT,16TT,scripts/scraped_results/Products/16tt_07.webp,scripts/scraped_results/Products/tapetech/16tt/sku-16tt__mpn-16tt__img-07.webp,7,False,catalog_url,652,high,mapped
TapeTech,16TT,16TT,scripts/scraped_results/Products/16tt_08.webp,scripts/scraped_results/Products/tapetech/16tt/sku-16tt__mpn-16tt__img-08.webp,8,False,catalog_url,652,high,mapped
TapeTech,16TT90,16TT90,scripts/scraped_results/Products/16tt90_01.webp,scripts/scraped_results/Products/tapetech/16tt90/sku-16tt90__mpn-16tt90__img-01.webp,1,True,catalog_url,653,high,mapped
TapeTech,16TT90,16TT90,scripts/scraped_results/Products/16tt90_02.webp,scripts/scraped_results/Products/tapetech/16tt90/sku-16tt90__mpn-16tt90__img-02.webp,2,False,catalog_url,653,high,mapped
TapeTech,16TT90,16TT90,scripts/scraped_results/Products/16tt90_03.webp,scripts/scraped_results/Products/tapetech/16tt90/sku-16tt90__mpn-16tt90__img-03.webp,3,False,catalog_url,653,high,mapped
TapeTech,16TT90,16TT90,scripts/scraped_results/Products/16tt90_04.webp,scripts/scraped_results/Products/tapetech/16tt90/sku-16tt90__mpn-16tt90__img-04.webp,4,False,catalog_url,653,high,mapped
TapeTech,16TT90,16TT90,scripts/scraped_results/Products/16tt90_05.webp,scripts/scraped_results/Products/tapetech/16tt90/sku-16tt90__mpn-16tt90__img-05.webp,5,False,catalog_url,653,high,mapped
TapeTech,16TT90,16TT90,scripts/scraped_results/Products/16tt90_06.webp,scripts/scraped_results/Products/tapetech/16tt90/sku-16tt90__mpn-16tt90__img-06.webp,6,False,catalog_url,653,high,mapped
TapeTech,17TT,17TT,scripts/scraped_results/Products/17tt_01.webp,scripts/scraped_results/Products/tapetech/17tt/sku-17tt__mpn-17tt__img-01.webp,1,True,catalog_url,654,high,mapped
TapeTech,17TT,17TT,scripts/scraped_results/Products/17tt_02.webp,scripts/scraped_results/Products/tapetech/17tt/sku-17tt__mpn-17tt__img-02.webp,2,False,catalog_url,654,high,mapped
TapeTech,17TT,17TT,scripts/scraped_results/Products/17tt_03.webp,scripts/scraped_results/Products/tapetech/17tt/sku-17tt__mpn-17tt__img-03.webp,3,False,catalog_url,654,high,mapped
TapeTech,17TT,17TT,scripts/scraped_results/Products/17tt_04.webp,scripts/scraped_results/Products/tapetech/17tt/sku-17tt__mpn-17tt__img-04.webp,4,False,catalog_url,654,high,mapped
TapeTech,17TTE,17TTE,scripts/scraped_results/Products/17tte_01.webp,scripts/scraped_results/Products/tapetech/17tte/sku-17tte__mpn-17tte__img-01.webp,1,True,catalog_url,655,high,mapped
TapeTech,17TTE,17TTE,scripts/scraped_results/Products/17tte_02.webp,scripts/scraped_results/Products/tapetech/17tte/sku-17tte__mpn-17tte__img-02.webp,2,False,catalog_url,655,high,mapped
TapeTech,190002,190002,scripts/scraped_results/Products/190002_01.webp,scripts/scraped_results/Products/tapetech/190002/sku-190002__mpn-190002__img-01.webp,1,True,catalog_url,656,high,mapped
TapeTech,190033,190033,scripts/scraped_results/Products/190033_01.webp,scripts/scraped_results/Products/tapetech/190033/sku-190033__mpn-190033__img-01.webp,1,True,catalog_url,657,high,mapped
TapeTech,190034,190034,scripts/scraped_results/Products/190034_01.webp,scripts/scraped_results/Products/tapetech/190034/sku-190034__mpn-190034__img-01.webp,1,True,catalog_url,658,high,mapped
TapeTech,190036,190036,scripts/scraped_results/Products/190036_01.webp,scripts/scraped_results/Products/tapetech/190036/sku-190036__mpn-190036__img-01.webp,1,True,catalog_url,659,high,mapped
TapeTech,191001,191001,scripts/scraped_results/Products/191001_01.webp,scripts/scraped_results/Products/tapetech/191001/sku-191001__mpn-191001__img-01.webp,1,True,catalog_url,660,high,mapped
TapeTech,191006,191006,scripts/scraped_results/Products/191006_01.webp,scripts/scraped_results/Products/tapetech/191006/sku-191006__mpn-191006__img-01.webp,1,True,catalog_url,661,high,mapped
TapeTech,191007,191007,scripts/scraped_results/Products/191007_01.webp,scripts/scraped_results/Products/tapetech/191007/sku-191007__mpn-191007__img-01.webp,1,True,catalog_url,662,high,mapped
TapeTech,196003,196003,scripts/scraped_results/Products/196003_01.webp,scripts/scraped_results/Products/tapetech/196003/sku-196003__mpn-196003__img-01.webp,1,True,catalog_url,663,high,mapped
TapeTech,199010,199010,scripts/scraped_results/Products/199010_01.webp,scripts/scraped_results/Products/tapetech/199010/sku-199010__mpn-199010__img-01.webp,1,True,catalog_url,664,high,mapped
TapeTech,200009,200009,scripts/scraped_results/Products/200009_01.webp,scripts/scraped_results/Products/tapetech/200009/sku-200009__mpn-200009__img-01.webp,1,True,catalog_url,665,high,mapped
TapeTech,200026F,200026F,scripts/scraped_results/Products/200026f_01.webp,scripts/scraped_results/Products/tapetech/200026f/sku-200026f__mpn-200026f__img-01.webp,1,True,catalog_url,666,high,mapped
TapeTech,200052F,200052F,scripts/scraped_results/Products/200052f_01.webp,scripts/scraped_results/Products/tapetech/200052f/sku-200052f__mpn-200052f__img-01.webp,1,True,catalog_url,667,high,mapped
TapeTech,202020,202020,scripts/scraped_results/Products/202020_01.webp,scripts/scraped_results/Products/tapetech/202020/sku-202020__mpn-202020__img-01.webp,1,True,catalog_url,668,high,mapped
TapeTech,202021,202021,scripts/scraped_results/Products/202021_01.webp,scripts/scraped_results/Products/tapetech/202021/sku-202021__mpn-202021__img-01.webp,1,True,catalog_url,669,high,mapped
TapeTech,202028,202028,scripts/scraped_results/Products/202028_01.webp,scripts/scraped_results/Products/tapetech/202028/sku-202028__mpn-202028__img-01.webp,1,True,catalog_url,670,high,mapped
TapeTech,202036,202036,scripts/scraped_results/Products/202036_01.webp,scripts/scraped_results/Products/tapetech/202036/sku-202036__mpn-202036__img-01.webp,1,True,catalog_url,671,high,mapped
TapeTech,203010,203010,scripts/scraped_results/Products/203010_01.webp,scripts/scraped_results/Products/tapetech/203010/sku-203010__mpn-203010__img-01.webp,1,True,catalog_url,672,high,mapped
TapeTech,204002,204002,scripts/scraped_results/Products/204002_01.webp,scripts/scraped_results/Products/tapetech/204002/sku-204002__mpn-204002__img-01.webp,1,True,catalog_url,673,high,mapped
TapeTech,204005,204005,scripts/scraped_results/Products/204005_01.webp,scripts/scraped_results/Products/tapetech/204005/sku-204005__mpn-204005__img-01.webp,1,True,catalog_url,674,high,mapped
TapeTech,206003,206003,scripts/scraped_results/Products/206003_01.webp,scripts/scraped_results/Products/tapetech/206003/sku-206003__mpn-206003__img-01.webp,1,True,catalog_url,675,high,mapped
