brand,official_sku,normalized_sku,issue_type,official_name,tsw_name,official_present,tsw_present,notes
Columbia,10FBB,10FBB,name_mismatch,"10"" Fat Boy Flat Box","Columbia 10"" Fat Boy Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,10FBBA,10FBBA,name_mismatch,"10"" Automatic Fat Boy Box","Columbia 10"" Fat Boy Automatic Assist Drywall Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,10FFB,10FFB,name_mismatch,"10"" Flat Finisher Box","Columbia 10"" Flat Finishing Box",1,1,Official and TSW names differ after normalization.
Columbia,10FFBA,10FFBA,name_mismatch,"10"" Automatic Flat Box","Columbia 10"" Automatic Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,12FBB,12FBB,name_mismatch,"12"" Fat Boy Flat Box","Columbia 12"" Fat Boy Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,12FBBA,12FBBA,name_mismatch,"12"" Automatic Fat Boy Box","Columbia 12"" Fat Boy Automatic Assist Drywall Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,12FFB,12FFB,name_mismatch,"12"" Flat Finisher Box","Columbia 12"" Flat Finishing Box",1,1,Official and TSW names differ after normalization.
Columbia,12FFBA,12FFBA,name_mismatch,"12"" Automatic Flat Box","Columbia 12"" Automatic Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,14 FFB,14FFB,name_mismatch,"14"" Flat Finisher Box","Columbia 14"" Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,14FFBA,14FFBA,name_mismatch,"14"" Automatic Flat Box","Columbia 14"" Automatic Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,2.5AH,25AH,name_mismatch,"2.5"" Angle Head",Columbia 2.5″ Anglehead,1,1,Official and TSW names differ after normalization.
Columbia,2.5CSF,25CSF,name_mismatch,"2.5"" Combo Flusher","Columbia 2.5"" Combo Flusher",1,1,Official and TSW names differ after normalization.
Columbia,2.5DF,25DF,name_mismatch,"2.5"" Direct Flusher","Columbia 2.5"" Direct Corner Flusher",1,1,Official and TSW names differ after normalization.
Columbia,2.5SF,25SF,name_mismatch,"2.5"" Standard Flusher","Columbia 2.5"" Standard Corner Flusher",1,1,Official and TSW names differ after normalization.
Columbia,2AH,2AH,name_mismatch,"2"" Angle Head",Columbia 2″ Anglehead,1,1,Official and TSW names differ after normalization.
Columbia,2NS,2NS,name_mismatch,"2"" Nail Spotter",Columbia 2″ Nailspotter,1,1,Official and TSW names differ after normalization.
Columbia,3.5AH,35AH,name_mismatch,"3.5"" Angle Head",Columbia 3.5″ Anglehead,1,1,Official and TSW names differ after normalization.
Columbia,3.5CSF,35CSF,name_mismatch,"3.5"" Combo Flusher","Columbia 3.5"" Combo Flusher",1,1,Official and TSW names differ after normalization.
Columbia,3.5DF,35DF,name_mismatch,"3.5"" Direct Flusher","Columbia 3.5"" Direct Corner Flusher",1,1,Official and TSW names differ after normalization.
Columbia,3.5SF,35SF,name_mismatch,"3.5"" Standard Flusher","Columbia 3.5"" Standard Corner Flusher",1,1,Official and TSW names differ after normalization.
Columbia,3AH,3AH,name_mismatch,"3"" Angle Head",Columbia 3″ Anglehead,1,1,Official and TSW names differ after normalization.
Columbia,3BH,3BH,name_mismatch,3' 180 Degree Grip Flat Box Handle,"Columbia 36"" 180-Grip Flat Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,3CSF,3CSF,name_mismatch,"3"" Combo Flusher","Columbia 3"" Combo Flusher",1,1,Official and TSW names differ after normalization.
Columbia,3DF,3DF,name_mismatch,"3"" Direct Flusher","Columbia 3"" Direct Corner Flusher",1,1,Official and TSW names differ after normalization.
Columbia,3NS,3NS,name_mismatch,"3"" Nail Spotter",Columbia 3″ Nailspotter,1,1,Official and TSW names differ after normalization.
Columbia,3SF,3SF,name_mismatch,"3"" Standard Flusher","Columbia 3"" Standard Corner Flusher",1,1,Official and TSW names differ after normalization.
Columbia,3WTCSF,3WTCSF,missing_in_tsw,"3"" Widetrack Combo Flusher",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,3WTDF,3WTDF,name_mismatch,"3"" Widetrack Direct Flusher","Columbia 3"" Widetrack Direct Corner Flusher",1,1,Official and TSW names differ after normalization.
Columbia,3WTSF,3WTSF,name_mismatch,"3"" Widetrack Standard Flusher","Columbia 3"" Standard Corner Flusher",1,1,Official and TSW names differ after normalization.
Columbia,42BH,42BH,name_mismatch,"42"" 180 Degree Grip Flat Box Handle","Columbia 42"" 180-Grip Flat Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,4BH,4BH,name_mismatch,4' 180 Degree Grip Flat Box Handle,"Columbia 48"" 180-Grip Flat Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,4DF,4DF,missing_in_tsw,"4"" Direct Flusher",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,4SF,4SF,missing_in_tsw,"4"" Standard Flusher",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,5.5FBB,55FBB,name_mismatch,"5.5"" Fat Boy Flat Box","Columbia 5.5"" Fat Boy Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,5.5FFB,55FFB,name_mismatch,"5.5"" Flat Finisher Box","Columbia 5.5"" Flat Finishing Box",1,1,Official and TSW names differ after normalization.
Columbia,5BH,5BH,name_mismatch,5' 180 Degree Grip Flat Box Handle,"Columbia 60"" 180-Grip Flat Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,6BH,6BH,name_mismatch,6' 180 Degree Grip Flat Box Handle,"Columbia 72"" 180-Grip Featherweight Flat Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,7CFB,7CFB,name_mismatch,"7"" Corner Flusher Box",Columbia 7″ Throttle Box,1,1,Official and TSW names differ after normalization.
Columbia,7FFB,7FFB,name_mismatch,"7"" Flat Finisher Box","Columbia 7"" Flat Finishing Box",1,1,Official and TSW names differ after normalization.
Columbia,8CFB,8CFB,name_mismatch,"8"" Corner Flusher Box",Columbia 8″ Throttle Box,1,1,Official and TSW names differ after normalization.
Columbia,8FBB,8FBB,name_mismatch,"8"" Fat Boy Flat Box","Columbia 8"" Fat Boy Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,8FBBA,8FBBA,name_mismatch,"8"" Automatic Fat Boy Box","Columbia 8"" Fat Boy Automatic Assist Drywall Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,8FFB,8FFB,name_mismatch,"8"" Flat Finisher Box","Columbia 8"" Flat Finishing Box",1,1,Official and TSW names differ after normalization.
Columbia,8FFBA,8FFBA,name_mismatch,"8"" Automatic Flat Box","Columbia 8"" Automatic Assist Drywall Flat Box",1,1,Official and TSW names differ after normalization.
Columbia,AHA,AHA,name_mismatch,Angle Head Adapter,Columbia Anglehead Adaptor,1,1,Official and TSW names differ after normalization.
Columbia,BF,BF,name_mismatch,Box Filler,Columbia Box Filler,1,1,Official and TSW names differ after normalization.
Columbia,C1H,C1H,name_mismatch,Columbia One Handle,Columbia 4' Extendable One Handle,1,1,Official and TSW names differ after normalization.
Columbia,C1HEXT,C1HEXT,name_mismatch,Columbia One Extendible (3-5'),Columbia 3'-5' Extendable One Handle,1,1,Official and TSW names differ after normalization.
Columbia,C1HS,C1HS,missing_in_tsw,Columbia One Handle Stubby,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,CBNCR,CBNCR,name_mismatch,Bullnose Outside Corner Roller,Columbia Outside Bullnose Corner Roller,1,1,Official and TSW names differ after normalization.
Columbia,CC,CC,name_mismatch,Corner Cobra,Columbia Corner Cobra Adjustable Roller,1,1,Official and TSW names differ after normalization.
Columbia,CEXT90,CEXT90,name_mismatch,External 90 Applicator,Columbia External 90 Mud Applicator,1,1,Official and TSW names differ after normalization.
Columbia,CFLT,CFLT,name_mismatch,Flat Applicator,Columbia Flat Applicator,1,1,Official and TSW names differ after normalization.
Columbia,CHXL,CHXL,name_mismatch,Columbia Long Extendible (4-8'),Columbia 4-8' Long Extendible Handle,1,1,Official and TSW names differ after normalization.
Columbia,CLT24,CLT24,name_mismatch,"24"" Cam Lock Tube","Columbia 24"" Cam Lock Tube",1,1,Official and TSW names differ after normalization.
Columbia,CLT32,CLT32,name_mismatch,"32"" Cam Lock Tube","Columbia 32"" Cam Lock Tube",1,1,Official and TSW names differ after normalization.
Columbia,CLT42,CLT42,name_mismatch,"42"" Cam Lock Tube","Columbia 42"" Cam Lock Tube",1,1,Official and TSW names differ after normalization.
Columbia,CLT55,CLT55,name_mismatch,"55"" Cam Lock Tube","Columbia 55"" Cam Lock Tube",1,1,Official and TSW names differ after normalization.
Columbia,CLTHA,CLTHA,name_mismatch,Tomalock Adapter,Columbia Tomalock,1,1,Official and TSW names differ after normalization.
Columbia,CMH,CMH,name_mismatch,Closet Monster Handle,"Columbia 18"" Closet Monster Flat Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,CMT24,CMT24,name_mismatch,"24"" Compound Tube","Columbia 24"" Compound Mud Tube",1,1,Official and TSW names differ after normalization.
Columbia,CMT32,CMT32,name_mismatch,"32"" Compound Tube","Columbia 32"" Compound Mud Tube",1,1,Official and TSW names differ after normalization.
Columbia,CMT42,CMT42,name_mismatch,"42"" Compound Tube","Columbia 42"" Compound Mud Tube",1,1,Official and TSW names differ after normalization.
Columbia,CMT55,CMT55,name_mismatch,"55"" Compound Tube","Columbia 55"" Compound Mud Tube",1,1,Official and TSW names differ after normalization.
Columbia,COBCR,COBCR,name_mismatch,Standard Outside Corner Roller,Columbia Outside Corner Roller,1,1,Official and TSW names differ after normalization.
Columbia,COBCRE,COBCRE,missing_in_tsw,European Outside Corner Roller,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,COBCRW,COBCRW,name_mismatch,Wide Outside Corner Roller,Columbia Wide Outside Corner Roller,1,1,Official and TSW names differ after normalization.
Columbia,CR,CR,name_mismatch,Corner Roller,Columbia Inside Corner Roller,1,1,Official and TSW names differ after normalization.
Columbia,CSH,CSH,missing_in_tsw,Columbia Sander Pole,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,FMH,FMH,name_mismatch,L-Trim Applicator (Plastic),Columbia L-Trim Mud Applicator Head,1,1,Official and TSW names differ after normalization.
Columbia,GN,GN,name_mismatch,Gooseneck,Columbia Gooseneck,1,1,Official and TSW names differ after normalization.
Columbia,HMP,HMP,name_mismatch,Hot Mud Pump,Columbia Mud Pump (Top Disconnect),1,1,Official and TSW names differ after normalization.
Columbia,HMP-C,HMPC,missing_in_tsw,Hot Mud Pump (CDN),,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,HNSA-5-2,HNSA52,missing_in_tsw,"2"" Wheel Conversion Kit",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,HNSA-5-3,HNSA53,missing_in_tsw,"3"" Wheel Conversion Kit",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,IA90,IA90,name_mismatch,Inside 90 Degree Applicator (Plastic),Columbia 90 Inside Plastic Applicator,1,1,Official and TSW names differ after normalization.
Columbia,ICA2-1,ICA21,name_mismatch,"Inside Corner Applicator (2 Wheels) - 1""",Columbia 2 Wheel Inside Corner Applicator,1,1,Official and TSW names differ after normalization.
Columbia,ICA4-1,ICA41,name_mismatch,"Inside Corner Applicator (4 Wheels) - 1""",Columbia 4 Wheel Inside Corner Applicator,1,1,Official and TSW names differ after normalization.
Columbia,ICATW,ICATW,name_mismatch,Two-Way Internal Corner Applicator (4 Wheels),Columbia Two Way Internal Corner Applicator,1,1,Official and TSW names differ after normalization.
Columbia,ITC-K,ITCK,missing_in_tsw,Track Conversion Kit,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,MH,MH,name_mismatch,"Matrix Flat Box Handle 40-60""",Columbia Matrix Extendable Flat Box Handle,1,1,Official and TSW names differ after normalization.
Columbia,MHL,MHL,name_mismatch,"Matrix Flat Box Handle 56-76""",Columbia Matrix XL Extendable Flat Box Handle,1,1,Official and TSW names differ after normalization.
Columbia,MHS,MHS,name_mismatch,"Matrix Flat Box Handle 29-39""","Columbia Matrix 29-39"" Extendable Flat Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,OA90,OA90,name_mismatch,Outside 90 Degree Applicator (Plastic),Columbia Outside 90 Mud Head,1,1,Official and TSW names differ after normalization.
Columbia,OA90-325,OA90325,missing_in_tsw,Outside 90 Degree 325 Applicator (Plastic),,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,PC1H,PC1H,name_mismatch,Predator One Handle 4',Columbia Predator One Handle,1,1,Official and TSW names differ after normalization.
Columbia,PC1HEXT,PC1HEXT,name_mismatch,Predator Extendable 3'-5',Columbia 3-5' Predator One Extendable Handle,1,1,Official and TSW names differ after normalization.
Columbia,PCHXL,PCHXL,name_mismatch,Predator Long Extendable 4'-8',Columbia 4-8' Predator Long Extendable Handle,1,1,Official and TSW names differ after normalization.
Columbia,PCLT42,PCLT42,name_mismatch,"Predator Camlock Tube 42""","Columbia 42"" Predator Cam Lock Tube",1,1,Official and TSW names differ after normalization.
Columbia,PCMT42,PCMT42,name_mismatch,"Predator Compound Tube 42""","Columbia 42"" Predator Compound Tube",1,1,Official and TSW names differ after normalization.
Columbia,PDDM,PDDM,name_mismatch,Phantom DDM Sander,Columbia Phantom Dustless Drywall Sander,1,1,Official and TSW names differ after normalization.
Columbia,PHMP,PHMP,name_mismatch,Predator Mud Pump,Columbia Predator Hot Mud Pump,1,1,Official and TSW names differ after normalization.
Columbia,PMH,PMH,name_mismatch,"Predator Matrix Handle 40""-60""","Columbia 40""-58"" Predator Matrix Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,PMHL,PMHL,name_mismatch,"Predator Matrix Handle Long 56""-76""","Columbia 56""-76"" Predator Matrix Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,PMHS,PMHS,name_mismatch,"Predator Matrix Handle Short 29""-39""","Columbia 29""-39"" Predator Matrix Box Handle",1,1,Official and TSW names differ after normalization.
Columbia,PTAPER,PTAPER,name_mismatch,Columbia Predator (Carbon Fiber) (53 inch length),Columbia Predator Carbon Fiber Automatic Taper,1,1,Official and TSW names differ after normalization.
Columbia,PTS,PTS,name_mismatch,Predator Tactical Set,Columbia Predator Tactical Set,1,1,Official and TSW names differ after normalization.
Columbia,SACS,SACS,name_mismatch,Commando Set,Columbia Semi Automatic Commando Set,1,1,Official and TSW names differ after normalization.
Columbia,SAT,SAT,name_mismatch,Semi Automatic Taper,Columbia Semi Automatic Taper,1,1,Official and TSW names differ after normalization.
Columbia,SPTAPER,SPTAPER,name_mismatch,Columbia Predator Sawed Off (Carbon Fiber) (39 inch length),Columbia Sawed Off Mini PREDATOR Automatic Taper,1,1,Official and TSW names differ after normalization.
Columbia,STAPER,STAPER,name_mismatch,Columbia Sawed Off Taper (39 inch length),Columbia Sawed Off Mini Automatic Taper,1,1,Official and TSW names differ after normalization.
Columbia,TAPER,TAPER,name_mismatch,Columbia Automatic Taper (53 inch length),Columbia Automatic Taper,1,1,Official and TSW names differ after normalization.
Columbia,TBBF,TBBF,name_mismatch,Tall Boy Box Filler,Columbia Tall Boy Box Filler,1,1,Official and TSW names differ after normalization.
Columbia,TBGN,TBGN,name_mismatch,Tall Boy Gooseneck,Columbia Tall Boy Gooseneck,1,1,Official and TSW names differ after normalization.
Columbia,TBMP,TBMP,name_mismatch,Tall Boy Hot Mud Pump,Columbia Tall Boy Mud Pump,1,1,Official and TSW names differ after normalization.
Columbia,TCS,TCS,name_mismatch,Columbia Gun Case,Columbia Semi Automatic Tool Case,1,1,Official and TSW names differ after normalization.
Columbia,TL-3-8,TL38,name_mismatch,Twist Lock Handle w PHA,Columbia Twist Lock Extendable Handle 3' - 8',1,1,Official and TSW names differ after normalization.
Columbia,TS,TS,name_mismatch,Tactical Set,Columbia Tactical Set,1,1,Official and TSW names differ after normalization.
Columbia,TSB-10,TSB10,name_mismatch,"10"" Tomahawk","Columbia 10"" Tomahawk Smoothing Blade",1,1,Official and TSW names differ after normalization.
Columbia,TSB-12,TSB12,name_mismatch,"12"" Tomahawk","Columbia 12"" Tomahawk Smoothing Blade",1,1,Official and TSW names differ after normalization.
Columbia,TSB-14,TSB14,missing_in_tsw,"14"" Tomahawk",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,TSB-18,TSB18,name_mismatch,"18"" Tomahawk","Columbia 18"" Tomahawk Smoothing Blade",1,1,Official and TSW names differ after normalization.
Columbia,TSB-24,TSB24,name_mismatch,"24"" Tomahawk","Columbia 24"" Tomahawk Smoothing Blade",1,1,Official and TSW names differ after normalization.
Columbia,TSB-32,TSB32,name_mismatch,"32"" Tomahawk","Columbia 32"" Tomahawk Smoothing Blade",1,1,Official and TSW names differ after normalization.
Columbia,TSB-40,TSB40,name_mismatch,"40"" Tomahawk","Columbia 40"" Tomahawk Smoothing Blade",1,1,Official and TSW names differ after normalization.
Columbia,TSB-48,TSB48,missing_in_tsw,"48"" Tomahawk",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
Columbia,TSB-7,TSB7,name_mismatch,"7"" Tomahawk","Columbia 7"" Tomahawk Smoothing Blade",1,1,Official and TSW names differ after normalization.
Columbia,TWS,TWS,name_mismatch,Warrior Set,Columbia Tomahawk Warrior Set,1,1,Official and TSW names differ after normalization.
TapeTech,03TT,03TT,missing_in_tsw,EasyClean Automatic Mini-Taper,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,07TT,07TT,name_mismatch,EasyClean Automatic Taper,TapeTech EasyClean Automatic Taper,1,1,Official and TSW names differ after normalization.
TapeTech,07TT-C,07TTC,name_mismatch,EasyClean Carbon Fiber Automatic Taper,CARBON FIBER EasyClean Automatic Taper,1,1,Official and TSW names differ after normalization.
TapeTech,15TTE,15TTE,missing_in_tsw,Inside Corner Roller,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,16TT,16TT,name_mismatch,Outside Corner,16TT Mud Head,1,1,Official and TSW names differ after normalization.
TapeTech,16TT90,16TT90,missing_in_tsw,Inside Corner,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,17TT,17TT,name_mismatch,Outside Corner Roller,TapeTech Outside Corner Roller,1,1,Official and TSW names differ after normalization.
TapeTech,17TTE,17TTE,name_mismatch,Outside Corner Roller,TapeTech 17TTE Outside Corner Roller,1,1,Official and TSW names differ after normalization.
TapeTech,40XTT,40XTT,name_mismatch,"2"" Corner Finisher","TapeTech 2"" Angle Head Drywall Corner Finisher - 40XTT",1,1,Official and TSW names differ after normalization.
TapeTech,42TT,42TT,name_mismatch,"2.5"" Corner Finisher",2 1/2 in TapeTech 42TT Corner Finisher,1,1,Official and TSW names differ after normalization.
TapeTech,48TT,48TT,name_mismatch,"3"" EasyRoll Adjustable Corner Finisher",3 in TapeTech EasyRoll Adjustable Corner Finisher,1,1,Official and TSW names differ after normalization.
TapeTech,48XTT,48XTT,missing_in_tsw,"3.5"" EasyRoll Adjustable Corner Finisher",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,76TT,76TT,name_mismatch,EasyClean Pump,TapeTech EasyClean Loading Pump,1,1,Official and TSW names differ after normalization.
TapeTech,76TT-CA,76TTCA,missing_in_tsw,EasyClean Pump,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,76XLTT,76XLTT,missing_in_tsw,Extra Long EasyClean Pump,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,8000TT-PA,8000TTPA,name_mismatch,Wizard Compact Finishing Box Handle for Power Assist,Wizard Handle for Power Assist,1,1,Official and TSW names differ after normalization.
TapeTech,8034TT,8034TT,name_mismatch,"34"" Box Handle",34 in TapeTech Finishing Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,8042TT,8042TT,name_mismatch,"42"" Box Handle",42 in TapeTech Finishing Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,8054TT,8054TT,name_mismatch,"54"" Box Handle",54 in TapeTech Finishing Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,8072TT,8072TT,name_mismatch,"72"" Box Handle",72 in TapeTech Finishing Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,8134TT,8134TT,missing_in_tsw,"34"" EasyFinish Handle",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,8142TT,8142TT,name_mismatch,"42"" EasyFinish Handle",42 in TapeTech EasyFinish Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,8154TT,8154TT,missing_in_tsw,"54"" EasyFinish Handle",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,8172TT,8172TT,missing_in_tsw,"72"" EasyFinish Handle",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,85T,85T,missing_in_tsw,Gooseneck,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,85XLTT,85XLTT,name_mismatch,Gooseneck,Extra Long Gooseneck Adapter,1,1,Official and TSW names differ after normalization.
TapeTech,88TTE,88TTE,name_mismatch,Box XTender Handle,41 in - 63 in TapeTech XTender Finishing Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,90T,90T,missing_in_tsw,Filler Adapter,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,ATX01TT,ATX01TT,missing_in_tsw,Automatic Taper Extension,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,BH,BH,name_mismatch,Brakeless Box Handle,TapeTech Brakeless Finishing Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,BHE,BHE,name_mismatch,Brakeless Box Handle (extendable),TapeTech Brakeless Extendable Finishing Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,BHE-SW,BHESW,name_mismatch,Rotational Brakeless Finishing Box Handle,TapeTech SideWinder Extendable Brakeless Box Handle,1,1,Official and TSW names differ after normalization.
TapeTech,CA07TT,CA07TT,name_mismatch,"7"" Corner Applicator",7 in TapeTech Corner Applicator,1,1,Official and TSW names differ after normalization.
TapeTech,CAA-TT,CAATT,missing_in_tsw,Corner Applicator Adapter,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CCAGE04,CCAGE04,missing_in_tsw,Roller Cage,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CCAGE09,CCAGE09,missing_in_tsw,Roller Cage,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CCAGE12,CCAGE12,missing_in_tsw,Roller Cage,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CFA-TT,CFATT,missing_in_tsw,Corner Finisher Adapter,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CH55TT,CH55TT,missing_in_tsw,Cove Applicator Head,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CH75TT,CH75TT,missing_in_tsw,Cove Applicator Head,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CH83TT,CH83TT,missing_in_tsw,Cove Applicator Head,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CH90TT,CH90TT,missing_in_tsw,Cove Applicator Head,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CK06CSTT,CK06CSTT,name_mismatch,"6"" Carbon Steel Clipped Joint Knife","TapeTech 6"" Carbon Steel Clipped Joint Knife",1,1,Official and TSW names differ after normalization.
TapeTech,CROLL02,CROLL02,missing_in_tsw,Premium Compound Roller,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CROLL04,CROLL04,missing_in_tsw,Premium Compound Roller,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CROLL09,CROLL09,missing_in_tsw,Premium Compound Roller,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CROLL12,CROLL12,missing_in_tsw,Premium Compound Roller,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CROLLHAN2,CROLLHAN2,missing_in_tsw,Compound Roller Support Handle,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,CTADJUST-IN,CTADJUSTIN,missing_in_tsw,"3 3/4"" Adjustable Inside Corner Trowel",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,EHC07,EHC07,missing_in_tsw,"7"" MaxxBox High Capacity Box",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,EHC10,EHC10,missing_in_tsw,"10"" MaxxBox High Capacity Box",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,EHC12,EHC12,missing_in_tsw,"12"" MaxxBox High Capacity Box",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,EZ07TT,EZ07TT,missing_in_tsw,"7"" EasyClean Box",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,EZ10TT,EZ10TT,missing_in_tsw,"10"" EasyClean Box",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,EZ12TT,EZ12TT,missing_in_tsw,"12"" EasyClean Box",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,EZ15TT,EZ15TT,missing_in_tsw,"15"" EasyClean Box",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,FBH2642TT-CF,FBH2642TTCF,missing_in_tsw,Carbon Fiber Box Handle (extendable),,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,FBH4272TT-CF,FBH4272TTCF,missing_in_tsw,Carbon Fiber Box Handle (extendable),,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,FHTT,FHTT,missing_in_tsw,Fiberglass Handle,,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,FHTT-CC,FHTTCC,name_mismatch,Closet Crusher Fiberglass Handle,"TapeTech Closet Crusher 18"" Support Handle",1,1,Official and TSW names differ after normalization.
TapeTech,GSR-TT,GSRTT,name_mismatch,Gooseneck Riser,TapeTech Gooseneck Riser,1,1,Official and TSW names differ after normalization.
TapeTech,HAWK001-PS,HAWK001PS,missing_in_tsw,"13"" x 13"" Aluminum Hawk",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,HAWK002-PS,HAWK002PS,missing_in_tsw,"13"" x 13"" Premium Anodized Hawk",,1,0,Official launch candidate SKU not found in TSW listing by normalized SKU.
TapeTech,JCT01TT,JCT01TT,name_mismatch,Jam Clearing Tool,TapeTech Jam Clearing Tool,1,1,Official and TSW names differ after normalization.
TapeTech,JK01SSTT,JK01SSTT,name_mismatch,"1"" Stainless Steel Jointing Knife","TapeTech 1"" Premium Stainless Steel Joint Knife",1,1,Official and TSW names differ after normalization.
TapeTech,JK02SSTT,JK02SSTT,name_mismatch,"2"" Stainless Steel Jointing Knife","TapeTech 2"" Premium Stainless Steel Joint Knife",1,1,Official and TSW names differ after normalization.
TapeTech,JK03SSTT,JK03SSTT,name_mismatch,"3"" Stainless Steel Jointing Knife","TapeTech 3"" Premium Stainless Steel Joint Knife",1,1,Official and TSW names differ after normalization.
TapeTech,JK04CSTT,JK04CSTT,name_mismatch,"4"" Carbon Steel Jointing Knife","TapeTech 4"" Premium Carbon Steel Joint Knife",1,1,Official and TSW names differ after normalization.
TapeTech,JK04SSTT,JK04SSTT,name_mismatch,"4"" Stainless Steel Jointing Knife","TapeTech 4"" Premium Stainless Steel Joint Knife",1,1,Official and TSW names differ after normalization.
