Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 used for variations,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 used for variations,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 used for variations,Attribute 3 global,Meta: _mpn
variation,PIP501F4A,,TapeTech EZ Roll Adjustable Corner Finisher Kit,1,0,visible,,,,,taxable,,1,,,0,0,0.15,,,,1,,,41.00,Drywall Finishing Tools > TapeTech > Parts,"501F4A, 501F4AX, PIP501F4A, PIP501F4AX, Parts, TapeTech, tape tech",,,,,TT-EZCF,,,,,,1,TapeTech,Corner Finisher Size,"3"" EasyRoll",,1,1,,,,,,,,,,,PIP501F4A
variation,PIP501F4AX,,TapeTech EZ Roll Adjustable Corner Finisher Kit,1,0,visible,,,,,taxable,,0,,,0,0,0.15,,,,1,,,79.00,Drywall Finishing Tools > TapeTech > Parts,"501F4A, 501F4AX, PIP501F4A, PIP501F4AX, Parts, TapeTech, tape tech",,,,,TT-EZCF,,,,,,2,TapeTech,Corner Finisher Size,"3.5"" EasyRoll",,1,1,,,,,,,,,,,PIP501F4AX
simple,AT015,,TapeTech FH-TT Fibreglass Support Handle - 43″,1,0,visible,"TapeTech is the first company to introduce an interchangeable handle system that allows one support handle to be used with every tool. Whether you use standard, fixed length fiberglass handles or aluminum extension support handles, you’ll need just one base handle. The base handle for the fiberglass system is model...","<p>TapeTech is the first company to introduce an interchangeable handle system that allows one support handle to be used with every tool. Whether you use standard, fixed length fiberglass handles or aluminum extension support handles, you’ll need just one base handle. The base handle for the fiberglass system is model FHTT. The base handle for the extension handle system is model XHTT. The base handle fits the corner roller, corner applicator and nail spotter without any adapters. The heavy duty, easy-to-change adapter (CFA-TT) connect the new handles to the corner finishers. And the new, optimal diameter makes TapeTech handles the most ergonomic in the industry. Both base handles feature a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. Note: If you use your current Nail Spotters with the new handle system you will need to mount the handle in the back holes of the tabs on the Nail Spotter.</p> <ul> <li>The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators.</li> <li>The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters.</li> <li>For any corner finishers or corner flushers, you need the FHTT or the XHTT plus the CFA-TT Adapter.</li> <li>If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter.</li> <li>If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</li> </ul> <ul></ul>",,,taxable,,1,,,0,0,5,,,,1,,,65.00,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"AT015, Automatic Taping Tools, FH-TT, FHTT, TapeTech, corner roller handle, fixed handle, nail spotter handle, semi automatic, tape tech",,,,,,,,,,,0,TapeTech,,,,,,,,,,,,,,,,AT015
simple,FHTT-CC,,TapeTech Closet Crusher Fiberglass Handle,1,0,visible,"TapeTech Closet Crusher 18"" Support Handle FHTT-CC","<p><strong>Traditional handles just don't work in tight spaces like closets and pantries.</strong> Forcing you to go back to hand finishing. And stealing your valuable time and profit. The TapeTech Closet Crusher allows you to roll and finish internal corners in the tightest of spaces. Making you more efficient and more profitable. PERFECT FOR TIGHT SPACES • NO MORE HAND FINISHING • GET THE JOB DONE FASTER Durable Fiberglass D-Shaped Profile Just 18"" Long Acme Thread</p>",,,taxable,,1,,,0,0,5,,,,1,,,56.00,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"Automatic Taping Tools, FHTT-CC, TapeTech, corner roller handle, fixed handle, nail spotter handle, semi automatic, tape tech",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-closet-crusher-18-handle-FHTT-CC-002.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-closet-crusher-18-handle-FHTT-CC-003.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-closet-crusher-18-handle-FHTT-CC-004.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-closet-crusher-18-handle-FHTT-CC-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-002.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-003.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-004.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-005.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-fiberglass-angle-head-handle-FHTT-CFA-01.webp,,,,,,,,,0,TapeTech,,,,,,,,,,,,,,,,FHTT-CC
variable,FBH-TT,,TapeTech Finishing Box Handle,1,0,visible,"Professional TapeTech Finishing Box Handle (34""–72""). Lightweight and durable, designed for precision control with all TapeTech finishing boxes.","<p>TapeTech Finishing Box Handles are the professional choice for controlling and sweeping finishing boxes off joints for a perfect finish. Available in fixed lengths from 34"" to 72"", these handles provide the necessary leverage and control for walls and ceilings. Built with a durable, lightweight design, they integrate seamlessly with TapeTech EasyClean®, MAXXBOX®, and Power Assist® Finishing Boxes. The ergonomic diameter and robust construction ensure a comfortable grip and long-term reliability on the job site.</p><ul><li><strong>Professional Control:</strong> Enables precision sweeping of finishing boxes for clean, feathered edges.</li><li><strong>Lightweight &amp; Durable:</strong> Engineered to reduce operator fatigue while maintaining structural integrity.</li><li><strong>Universal Compatibility:</strong> Fits all TapeTech EasyClean®, MAXXBOX®, and Power Assist® models.</li><li><strong>Ergonomic Grip:</strong> Optimized handle diameter for maximum comfort during repetitive tasks.</li><li><strong>Available Lengths:</strong> 34"" (8034TT), 42"" (8042TT), 54"" (8054TT), and 72"" (8072TT).</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"8034TT, 8042TT, 8054TT, 8072TT, AT064, AT065, AT066, AT067, Automatic Taping Tools, TapeTech, flat box handle, flatbox handle, tape tech",,,,,,,,,,,0,TapeTech,Handle Length,"34"" (8034TT) | 42"" (8042TT) | 54"" (8054TT) | 72"" (8072TT)",1,1,1,,,,,,,,,,,"AT064, AT065, AT066, AT067"
variation,AT064,,TapeTech Finishing Box Handles (Fixed Length),1,0,visible,,,,,taxable,,1,,,0,0,5,,,,1,,,253.00,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"8034TT, 8042TT, 8054TT, 8072TT, AT064, AT065, AT066, AT067, Automatic Taping Tools, TapeTech, flat box handle, flatbox handle, tape tech",,,,,FBH-TT,,,,,,1,TapeTech,Handle Length,"34"" (8034TT)",,1,1,,,,,,,,,,,AT064
variation,AT065,,TapeTech Finishing Box Handles (Fixed Length),1,0,visible,,,,,taxable,,1,,,0,0,5,,,,1,,,258.00,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"8034TT, 8042TT, 8054TT, 8072TT, AT064, AT065, AT066, AT067, Automatic Taping Tools, TapeTech, flat box handle, flatbox handle, tape tech",,,,,FBH-TT,,,,,,2,TapeTech,Handle Length,"42"" (8042TT)",,1,1,,,,,,,,,,,AT065
variation,AT066,,TapeTech Finishing Box Handles (Fixed Length),1,0,visible,,,,,taxable,,1,,,0,0,5,,,,1,,,264.00,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"8034TT, 8042TT, 8054TT, 8072TT, AT064, AT065, AT066, AT067, Automatic Taping Tools, TapeTech, flat box handle, flatbox handle, tape tech",,,,,FBH-TT,,,,,,3,TapeTech,Handle Length,"54"" (8054TT)",,1,1,,,,,,,,,,,AT066
variation,AT067,,TapeTech Finishing Box Handles (Fixed Length),1,0,visible,,,,,taxable,,1,,,0,0,5,,,,1,,,275.00,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"8034TT, 8042TT, 8054TT, 8072TT, AT064, AT065, AT066, AT067, Automatic Taping Tools, TapeTech, flat box handle, flatbox handle, tape tech",,,,,FBH-TT,,,,,,4,TapeTech,Handle Length,"72"" (8072TT)",,1,1,,,,,,,,,,,AT067
simple,PFKHATT,,TapeTech Finishing Knife Handle Adapter,1,0,visible,"The Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The D-Shape fitting prevents twisting. This handle adapte...","<p>The Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The D-Shape fitting prevents twisting. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal.<br/></p> <h3>Features</h3> <ul> <li>Specially Designed For Use With TapeTech Smoothing Blades</li> <li>D-Shape Prevents Twisting</li> <li>Quick-Release Cam Locks</li> <li>Attaches To FHTT or XHTT Handles</li> </ul>",,,taxable,,1,,,0,0,0.8,,,,1,,,16.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"PFKHATT, TapeTech, Taping & Finishing Tools, adaptor, adaptor for pole, blade, finishing blade, finishing blade adaptor, finishing blades, skim blade, skimming blades, smoothing blade, tape tech, wiping blade",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-premium-finishing-knife-handle-adapter-PFKHATT-01.webp,,,,,,,,,0,TapeTech,,,,,,,,,,,,,,,,PFKHATT
simple,TTBDL8,,TapeTech Flat Box Combo Set,1,0,visible,"Most popular TapeTech finishing boxes, Loading Pump and handle","<h3>Features</h3> <ul> <li>Most popular TapeTech finishing boxes, Loading Pump and handle</li> </ul>",,,taxable,,1,,,0,0,,,,,1,,,1414.00,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"Automatic Taping Tools, TapeTech",,,,,,,,,,,0,TapeTech,,,,,,,,,,,,,,,,TTBDL8
variable,TT-FLAT-BOX-REPAIR-KIT,,TapeTech Flat Box Repair Kit,1,0,visible,For repair and maintenance of the TapeTech Flat Finishing Box or Bazooka CFS Finishing Box.,<p>For repair and maintenance of the TapeTech Flat Finishing Box or Bazooka CFS Finishing Box.</p> <p>PIP501C7 - For Repair or Maintenance of:</p> <ul> <li>Old style #PA07H - 7” Power Assist Finishing Box</li> <li>Old style #20TTX - 7” EasyClean Finishing Box</li> <li>Current #EZ07TT - 7” EasyClean Finishing Box</li> <li>Current #EHC07 - 7” MAXXBOXX</li> <li>Current #PAHC07 – 7” Power Assist MAXXBOXX</li> </ul> <p>PIP501C10 - For Repair or Maintenance of:</p> <ul> <li>Old style #PA10H - 10” Power Assist Finishing Box</li> <li>Old style #25TTX - 10” EasyClean Finishing Box</li> <li>Current #EZ10TT - 10” EasyClean Finishing Box</li> <li>Current #EHC10 - 10” MAXXBOXX</li> <li>Current #PAHC10 – 10” Power Assist MAXXBOXX</li> </ul> <p>PIP501C12 - For Repair or Maintenance of:</p> <ul> <li>Old style #PA12H - 12” Power Assist Finishing Box</li> <li>Old style #30TTX - 12” EasyClean Finishing Box</li> <li>Current #EZ12TT - 12” EasyClean Finishing Box</li> <li>Current #EHC12 - 12” MAXXBOXX</li> <li>Current #PAHC12 – 12” Power Assist MAXXBOXX</li> </ul> <h3>Features</h3> <ul> <li> Weight - .15 lb(s) </li> </ul>,,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Parts,"501C10, 501C12, 501C7, PIP501C10, PIP501C12, PIP501C7, Parts, TapeTech, tape tech",,,,,,,,,,,0,TapeTech,Flat Box Size,"7"" | 10"" | 12""",1,1,1,,,,,,,,,,,"PIP501C7, PIP501C10, PIP501C12"
variation,PIP501C7,,TapeTech Flat Box Repair Kit,1,0,visible,,,,,taxable,,1,,,0,0,0.15,,,,1,,,24.00,Drywall Finishing Tools > TapeTech > Parts,"501C10, 501C12, 501C7, PIP501C10, PIP501C12, PIP501C7, Parts, TapeTech, tape tech",,,,,TT-FLAT-BOX-REPAIR-KIT,,,,,,1,TapeTech,Flat Box Size,"7""",,1,1,,,,,,,,,,,PIP501C7
variation,PIP501C10,,TapeTech Flat Box Repair Kit,1,0,visible,,,,,taxable,,1,,,0,0,0.15,,,,1,,,26.00,Drywall Finishing Tools > TapeTech > Parts,"501C10, 501C12, 501C7, PIP501C10, PIP501C12, PIP501C7, Parts, TapeTech, tape tech",,,,,TT-FLAT-BOX-REPAIR-KIT,,,,,,2,TapeTech,Flat Box Size,"10""",,1,1,,,,,,,,,,,PIP501C10
variation,PIP501C12,,TapeTech Flat Box Repair Kit,1,0,visible,,,,,taxable,,0,,,0,0,0.15,,,,1,,,28.00,Drywall Finishing Tools > TapeTech > Parts,"501C10, 501C12, 501C7, PIP501C10, PIP501C12, PIP501C7, Parts, TapeTech, tape tech",,,,,TT-FLAT-BOX-REPAIR-KIT,,,,,,3,TapeTech,Flat Box Size,"12""",,1,1,,,,,,,,,,,PIP501C12
simple,PIP502CN,,TapeTech Flat Box Wheel Repair Kit,1,0,visible,Weight - .10 lb(s),"<ul> <li> For Repair or Maintenance of all sizes and types of TapeTech Finishing Boxes (Flat, EasyClean and Power Assist) </li> </ul> <h3>Features</h3> <ul> <li>Weight - .10 lb(s)</li> <li>For Repair or Maintenance of all sizes and types of TapeTech Finishing Boxes (Flat, EasyClean and Power Assist)</li> </ul>",,,taxable,,1,,,0,0,0.1,,,,1,,,39.00,Drywall Finishing Tools > TapeTech > Parts,"502CN, PIP502CN, Parts, TapeTech, tape tech",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-10-flat-box-repair-kit-501c10-TapeTech10inFlatBoxRepairKit501C10-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-12-flat-box-repair-kit-501c12-TapeTech12inFlatBoxRepairKit501C10-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-7-flat-box-repair-kit-501c7-TapeTech7inFlatBoxRepairKit501C7-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-box-wheel-repair-kit-502cn-TapeTechBoxWheelRepairKit502CN-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-corner-roller-wheel-repair-kit-501RSE-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyroll-flat-box-wheel-kit-EZROLL-KIT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyroll-flat-box-wheel-kit-EZROLL-KIT-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-flat-box-wheel-310051-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-flat-box-wheel-310051-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-tt501c15-tapetech-15-flat-box-repair-kit-501c15-TapeTech15inFlatBoxRepairKit-01.webp,,,,,,,,,0,TapeTech,,,,,,,,,,,,,,,,PIP502CN
simple,TTBDL7,,TapeTech Full Taping Set with Carbon Fiber Taper,1,0,visible,"Applies tape and compound to wall, ceiling and corner joints","<h3>Features</h3> <ul> <li>Applies tape and compound to wall, ceiling and corner joints</li> <li>Finishes joints on walls and ceilings</li> <li>Finishes inside corners of walls and ceiling</li> </ul>",,,taxable,,1,,,0,0,,,,,1,,,4493.00,Drywall Finishing Tools > TapeTech > Automatic Taping Tools,"Automatic Taping Tools, TapeTech",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-full-10-12-taping-finishing-set-with-1-fhtt-handle-TTFTFS-01.webp,,,,,,,,,0,TapeTech,,,,,,,,,,,,,,,,TTBDL7
variable,TG-PS-TT,,TapeTech Premium Gold Stainless Steel Finishing Trowel,1,0,visible,"Professional TapeTech Gold Finishing Trowel (11""–18"") with 0.65mm triple-hardened stainless steel and ProSoft ergonomic grip for superior finishing.","<p>TapeTech Premium Gold Stainless Steel Finishing Trowels are the workhorse of the professional's tool kit, designed for the perfect finish on drywall, plaster, EIFS, and stucco. Featuring a 0.65mm blade thickness, these trowels provide the ideal balance of rigidity and flexibility for base and finish coats. The blades are manufactured from triple-hardened European stainless steel for maximum durability and rust resistance. Each trowel is equipped with an ergonomic ProSoft handle that is slip-resistant and designed to reduce operator fatigue during extended use. Available in lengths ranging from 11"" to 18"", these trowels deliver consistent, professional results across all finishing applications.</p><ul><li><strong>0.65mm Blade Thickness:</strong> Optimized for durability and performance as a primary finishing workhorse.</li><li><strong>Triple-Hardened Steel:</strong> Premium European gold stainless steel for long life and corrosion resistance.</li><li><strong>ProSoft Grip:</strong> Ergonomic, slip-resistant handle for all-day comfort and control.</li><li><strong>Precision Finish:</strong> Ground edges and rounded corners to prevent tracking and lines.</li><li><strong>Available Sizes:</strong> 11""x5"", 12""x5"", 14""x5"", 16""x5"", and 18""x5"".</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG110565-PS, TG120565-PS, TG140565-PS, TG160565-PS, TG180565-PS, TapeTech, Taping & Finishing Tools, flexx, stainless steel, stainless steel trowel, trowel",,,,,,,,,,,0,TapeTech,Size,"11"" x 4.7"" | 12"" x 4.7"" | 14"" x 4.7"" | 16"" x 4.7"" | 18"" x 4.7""",1,1,1,,,,,,,,,,,"TG110565-PS, TG120565-PS, TG140565-PS, TG160565-PS, TG180565-PS"
variation,TG110565-PS,,TapeTech Gold Stainless Steel FLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1,,,,1,,,60.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG110565-PS, TG120565-PS, TG140565-PS, TG160565-PS, TG180565-PS, TapeTech, Taping & Finishing Tools, flexx, stainless steel, stainless steel trowel, trowel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-11-x-5-finishing-trowel-prosoft-grip-TG110565-PS-01.webp,,,TG-PS-TT,,,,,,1,TapeTech,Size,"11"" x 4.7""",,1,1,,,,,,,,,,,TG110565-PS
variation,TG120565-PS,,TapeTech Gold Stainless Steel FLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1.1,,,,1,,,57.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG110565-PS, TG120565-PS, TG140565-PS, TG160565-PS, TG180565-PS, TapeTech, Taping & Finishing Tools, flexx, stainless steel, stainless steel trowel, trowel",,,,,TG-PS-TT,,,,,,2,TapeTech,Size,"12"" x 4.7""",,1,1,,,,,,,,,,,TG120565-PS
variation,TG140565-PS,,TapeTech Gold Stainless Steel FLEXX Finishing Trowel,1,0,visible,,,,,taxable,,0,,,0,0,1.3,,,,1,,,60.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG110565-PS, TG120565-PS, TG140565-PS, TG160565-PS, TG180565-PS, TapeTech, Taping & Finishing Tools, flexx, stainless steel, stainless steel trowel, trowel",,,,,TG-PS-TT,,,,,,3,TapeTech,Size,"14"" x 4.7""",,1,1,,,,,,,,,,,TG140565-PS
variation,TG160565-PS,,TapeTech Gold Stainless Steel FLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1.5,,,,1,,,63.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG110565-PS, TG120565-PS, TG140565-PS, TG160565-PS, TG180565-PS, TapeTech, Taping & Finishing Tools, flexx, stainless steel, stainless steel trowel, trowel",,,,,TG-PS-TT,,,,,,4,TapeTech,Size,"16"" x 4.7""",,1,1,,,,,,,,,,,TG160565-PS
variation,TG180565-PS,,TapeTech Gold Stainless Steel FLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1.6,,,,1,,,68.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG110565-PS, TG120565-PS, TG140565-PS, TG160565-PS, TG180565-PS, TapeTech, Taping & Finishing Tools, flexx, stainless steel, stainless steel trowel, trowel",,,,,TG-PS-TT,,,,,,5,TapeTech,Size,"18"" x 4.7""",,1,1,,,,,,,,,,,TG180565-PS
variable,TT-GOLD-SS-MAXFLEXX-FIN-TROWEL,,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel,1,0,visible,"Discover the precision and durability of the TapeTech Premium Gold Finishing Trowel, engineered for professional drywall finishers who demand top-tier performance and quality. Built with MAXFLEXX technology, this trowel offers unparalleled flexibility and strength, ensuring a smooth, flawless finish on various surfa...","<p>Discover the precision and durability of the TapeTech Premium Gold Finishing Trowel, engineered for professional drywall finishers who demand top-tier performance and quality. Built with MAXFLEXX technology, this trowel offers unparalleled flexibility and strength, ensuring a smooth, flawless finish on various surfaces. Whether you’re working with drywall, plaster, EIFS, stucco, or masonry, this versatile tool is designed to meet all your needs.</p> <h3>Features</h3> <ul> <li> MAXFLEXX Technology helping you achieve a flawless finish every time.</li> <li>Durable Construction: Built for long-term use, the TapeTech Premium Gold MAXFLEXX Finishing Trowel is constructed to withstand demanding tasks, ensuring reliable performance job after job.</li> <li>Ergonomic Handle Design: Reduce hand fatigue with the ergonomic handle, allowing for extended use during large or detailed projects without discomfort.</li> <li>Versatile for Various Applications: Whether it’s drywall, plaster, EIFS, stucco, or masonry, this trowel is versatile enough to handle a wide range of materials and surfaces.</li> </ul> <h3>Usage and Applications</h3> <p>The TapeTech Premium Gold Finishing Trowel is a professional-grade tool perfect for achieving smooth, even finishes on drywall, plaster, EIFS, stucco, masonry, and concrete. Its flexible yet durable design allows it to handle a variety of tasks, from large wall surfaces to intricate detail work. Whether you are a seasoned contractor or a professional finisher, this trowel will deliver reliable results, helping you achieve a flawless finish every time.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG12053-PS, TG14053-PS, TG16053-PS, TG18053-PS, TapeTech, Taping & Finishing Tools, maxflexx, trowel",,,,,,,,,,,0,TapeTech,Size,"12"" x 4.3"" | 14"" x 4.3"" | 16"" x 4.3"" | 18"" x 4.3""",1,1,1,,,,,,,,,,,"TG12053-PS, TG14053-PS, TG16053-PS, TG18053-PS"
variation,TG12053-PS,,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1.2,,,,1,,,66.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG12053-PS, TG14053-PS, TG16053-PS, TG18053-PS, TapeTech, Taping & Finishing Tools, maxflexx, trowel",,,,,TT-GOLD-SS-MAXFLEXX-FIN-TROWEL,,,,,,1,TapeTech,Size,"12"" x 4.3""",,1,1,,,,,,,,,,,TG12053-PS
variation,TG14053-PS,,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1.3,,,,1,,,70.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG12053-PS, TG14053-PS, TG16053-PS, TG18053-PS, TapeTech, Taping & Finishing Tools, maxflexx, trowel",,,,,TT-GOLD-SS-MAXFLEXX-FIN-TROWEL,,,,,,2,TapeTech,Size,"14"" x 4.3""",,1,1,,,,,,,,,,,TG14053-PS
variation,TG16053-PS,,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1.4,,,,1,,,73.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG12053-PS, TG14053-PS, TG16053-PS, TG18053-PS, TapeTech, Taping & Finishing Tools, maxflexx, trowel",,,,,TT-GOLD-SS-MAXFLEXX-FIN-TROWEL,,,,,,3,TapeTech,Size,"16"" x 4.3""",,1,1,,,,,,,,,,,TG16053-PS
variation,TG18053-PS,,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1.6,,,,1,,,80.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG12053-PS, TG14053-PS, TG16053-PS, TG18053-PS, TapeTech, Taping & Finishing Tools, maxflexx, trowel",,,,,TT-GOLD-SS-MAXFLEXX-FIN-TROWEL,,,,,,4,TapeTech,Size,"18"" x 4.3""",,1,1,,,,,,,,,,,TG18053-PS
variable,TT-GOLD-SS-MIDFLEXX-FIN-TROWEL,,TapeTech Gold Stainless Steel MIDFLEXX Finishing Trowel,1,0,visible,"Discover the precision and durability of the TapeTech Premium Gold Finishing Trowel, engineered for professional drywall finishers who demand top-tier performance and quality. Built with MIDFLEXX technology, this trowel offers unparalleled flexibility and strength, ensuring a smooth, flawless finish on various surfa...","<p>Discover the precision and durability of the TapeTech Premium Gold Finishing Trowel, engineered for professional drywall finishers who demand top-tier performance and quality. Built with MIDFLEXX technology, this trowel offers unparalleled flexibility and strength, ensuring a smooth, flawless finish on various surfaces. Whether you’re working with drywall, plaster, EIFS, stucco, or masonry, this versatile tool is designed to meet all your needs.</p> <h3>Key Features</h3> <ul> <li>MIDFLEXX Technology for Unmatched Flexibility Options: Choose the desired size and flexibility combination to gain optimal control while maintaining durability, helping you achieve a flawless finish every time.</li> <li>Durable Construction: Built for long-term use, the TapeTech Premium Gold Finishing Trowel is constructed to withstand demanding tasks, ensuring reliable performance job after job.</li> <li>Ergonomic Handle Design: Reduce hand fatigue with the ergonomic handle, allowing for extended use during large or detailed projects without discomfort.</li> <li>Versatile for Various Applications: Whether it’s drywall, plaster, EIFS, stucco, or masonry, this trowel is versatile enough to handle a wide range of materials and surfaces.</li> </ul> <h3>Usage and Applications</h3> <p>The TapeTech Premium Gold Finishing Trowel is a professional-grade tool perfect for achieving smooth, even finishes on drywall, plaster, EIFS, stucco, masonry, and concrete. Its flexible yet durable design allows it to handle a variety of tasks, from large wall surfaces to intricate detail work. Whether you are a seasoned contractor or a professional finisher, this trowel will deliver reliable results, helping you achieve a flawless finish every time.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG12054-PS, TG14054-PS, TG16054-PS, TG18054-PS, TapeTech, Taping & Finishing Tools, midflexx, stainless steel, stainless steel trowel, trowel",,,,,,,,,,,0,TapeTech,Size,"12"" x 4.7"" | 14"" x 4.7"" | 16"" x 4.7"" | 18"" x 4.7""",1,1,1,,,,,,,,,,,"TG12054-PS, TG14054-PS, TG16054-PS, TG18054-PS"
variation,TG12054-PS,,TapeTech Gold Stainless Steel MIDFLEXX Finishing Trowel,1,0,visible,,,,,taxable,,1,,,0,0,1.05,,,,1,,,51.00,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools,"TG12054-PS, TG14054-PS, TG16054-PS, TG18054-PS, TapeTech, Taping & Finishing Tools, midflexx, stainless steel, stainless steel trowel, trowel",,,,,TT-GOLD-SS-MIDFLEXX-FIN-TROWEL,,,,,,1,TapeTech,Size,"12"" x 4.7""",,1,1,,,,,,,,,,,TG12054-PS
